time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-06-25,16.9,9.2,17.8,8.4,2018-06-25T03:56,2018-06-25T15:51,15.19,14.3,0.0,3.8,31.3,82.0,2.65,2678,t
2018-06-26,16.2,9.6,17.6,9.2,2018-06-26T03:56,2018-06-26T15:52,9.19,11.8,0.0,3.6,23.8,88.0,1.66,2678,t
2018-06-27,15.8,9.5,16.1,8.8,2018-06-27T03:56,2018-06-27T15:52,10.72,5.8,0.0,4.7,24.5,134.0,1.9,2678,t
2018-06-28,15.8,10.3,16.8,9.8,2018-06-28T03:57,2018-06-28T15:52,6.14,18.6,0.0,4.4,20.2,38.0,1.2,2678,t
2018-06-29,16.3,10.7,17.6,10.3,2018-06-29T03:57,2018-06-29T15:52,9.62,37.6,0.0,4.5,28.1,355.0,1.78,2678,t
2018-06-30,14.4,10.6,15.0,10.5,2018-06-30T03:57,2018-06-30T15:52,7.25,64.5,0.0,4.3,25.6,12.0,1.4,2678,t
2018-07-01,17.6,10.0,19.3,9.6,2018-07-01T03:57,2018-07-01T15:53,11.11,18.4,0.0,3.5,29.9,105.0,2.01,2678,t
2018-07-02,16.3,9.3,18.0,8.7,2018-07-02T03:57,2018-07-02T15:53,14.48,10.1,0.0,5.5,33.5,150.0,2.48,2678,t
2018-07-03,16.1,10.0,16.8,9.7,2018-07-03T03:58,2018-07-03T15:53,11.47,11.8,0.0,6.1,29.2,134.0,1.99,2678,t
2018-07-04,16.6,9.1,17.7,8.5,2018-07-04T03:58,2018-07-04T15:53,11.45,12.5,0.0,4.7,30.2,93.0,2.03,2678,t
2018-07-05,16.7,8.8,18.5,8.1,2018-07-05T03:58,2018-07-05T15:53,13.47,16.3,0.0,3.8,30.2,98.0,2.35,2678,t
2018-07-06,14.5,10.6,15.3,10.4,2018-07-06T03:58,2018-07-06T15:54,3.72,50.6,0.0,2.9,15.1,,0.84,2678,t
2018-07-07,15.5,10.6,15.8,10.6,2018-07-07T03:58,2018-07-07T15:54,4.87,27.3,0.0,3.3,19.8,165.0,1.02,2678,t
2018-07-08,16.1,9.6,18.2,9.2,2018-07-08T03:58,2018-07-08T15:54,13.75,24.1,0.0,4.2,31.7,112.0,2.35,2678,t
2018-07-09,15.1,10.0,15.8,9.6,2018-07-09T03:58,2018-07-09T15:54,9.05,15.4,0.0,3.8,27.0,21.0,1.64,2678,t
2018-07-10,16.4,9.6,18.2,9.2,2018-07-10T03:58,2018-07-10T15:54,16.47,15.7,0.0,3.8,31.0,9.0,2.81,2678,t
2018-07-11,16.1,11.8,17.0,11.7,2018-07-11T03:59,2018-07-11T15:55,8.41,20.6,0.0,4.3,25.9,147.0,1.57,2678,t
2018-07-12,16.3,11.6,17.7,11.7,2018-07-12T03:59,2018-07-12T15:55,8.88,12.7,0.0,4.6,29.9,102.0,1.67,2678,t
2018-07-13,15.3,11.6,16.4,11.7,2018-07-13T03:59,2018-07-13T15:55,6.74,32.3,0.0,3.3,22.0,27.0,1.29,2678,t
2018-07-14,14.3,10.5,14.9,10.3,2018-07-14T03:59,2018-07-14T15:55,4.43,44.3,0.0,4.2,22.0,21.0,0.94,2678,t
2018-07-15,15.2,11.2,15.4,11.0,2018-07-15T03:59,2018-07-15T15:55,7.66,29.9,0.0,4.2,26.6,29.0,1.45,2678,t
2018-07-16,16.1,10.7,17.3,10.5,2018-07-16T03:59,2018-07-16T15:55,8.66,20.5,0.0,5.3,28.4,76.0,1.61,2678,t
2018-07-17,14.2,11.1,14.8,10.8,2018-07-17T03:59,2018-07-17T15:56,6.33,40.1,0.0,4.1,22.3,337.0,1.21,2678,t
2018-07-18,15.6,10.8,15.8,10.2,2018-07-18T03:59,2018-07-18T15:56,7.33,64.5,0.0,4.6,29.2,20.0,1.42,2678,t
2018-07-19,16.6,10.6,17.2,9.7,2018-07-19T03:59,2018-07-19T15:56,11.73,32.6,0.0,3.5,29.5,53.0,2.15,2678,t
2018-07-20,16.9,10.0,17.9,9.3,2018-07-20T03:59,2018-07-20T15:56,8.61,12.8,0.0,3.2,18.0,37.0,1.62,2678,t
2018-07-21,17.8,10.4,19.0,10.1,2018-07-21T03:59,2018-07-21T15:56,16.6,11.6,0.0,6.0,32.0,146.0,2.82,2678,t
2018-07-22,17.3,11.6,19.2,11.3,2018-07-22T03:59,2018-07-22T15:56,12.09,26.0,0.0,5.1,32.0,5.0,2.17,2678,t
2018-07-23,15.8,10.7,16.6,10.5,2018-07-23T03:59,2018-07-23T15:56,8.88,39.6,0.0,5.4,27.4,322.0,1.59,2678,t
2018-07-24,16.9,11.1,18.5,10.8,2018-07-24T03:59,2018-07-24T15:56,12.15,17.7,0.0,4.4,30.6,92.0,2.16,2678,t
2018-07-25,15.0,10.2,15.5,9.8,2018-07-25T03:59,2018-07-25T15:56,4.01,38.0,0.0,3.6,17.3,22.0,0.86,2678,t
2018-07-26,17.7,9.5,20.2,8.8,2018-07-26T03:59,2018-07-26T15:56,17.44,13.5,0.0,3.9,28.4,121.0,2.98,2678,t
2018-07-27,17.0,9.7,18.8,9.2,2018-07-27T03:59,2018-07-27T15:56,16.07,25.5,0.0,5.6,34.9,155.0,2.73,2678,t
2018-07-28,16.9,11.3,18.2,11.1,2018-07-28T03:59,2018-07-28T15:57,14.84,16.3,0.0,4.2,32.0,84.0,2.6,2678,t
2018-07-29,16.5,11.1,17.9,11.0,2018-07-29T03:59,2018-07-29T15:57,14.58,25.3,0.0,6.0,32.8,141.0,2.47,2678,t
2018-07-30,17.5,10.6,19.4,10.3,2018-07-30T03:58,2018-07-30T15:57,13.58,16.7,0.0,5.0,33.5,135.0,2.37,2678,t
2018-07-31,16.2,10.4,16.9,10.1,2018-07-31T03:58,2018-07-31T15:57,11.19,15.2,0.0,5.2,30.2,91.0,1.97,2678,t
2018-08-01,16.6,10.4,17.4,10.1,2018-08-01T03:58,2018-08-01T15:57,11.92,14.5,0.0,4.3,28.8,97.0,2.14,2678,t
2018-08-02,17.5,10.1,19.5,9.8,2018-08-02T03:58,2018-08-02T15:57,14.69,21.0,0.0,5.7,32.8,170.0,2.56,2678,t
2018-08-03,14.9,9.9,15.3,9.5,2018-08-03T03:58,2018-08-03T15:57,4.28,24.4,0.0,3.3,19.1,155.0,0.91,2678,t
2018-08-04,15.9,10.1,17.2,9.9,2018-08-04T03:58,2018-08-04T15:57,12.73,24.8,0.0,5.0,35.6,157.0,2.2,2678,t
2018-08-05,15.7,9.5,16.7,9.1,2018-08-05T03:58,2018-08-05T15:57,7.78,30.0,0.0,3.8,27.0,357.0,1.46,2678,t
2018-08-06,16.3,9.6,17.9,9.1,2018-08-06T03:57,2018-08-06T15:57,12.79,15.8,0.0,4.4,28.8,15.0,2.21,2678,t
2018-08-07,16.3,10.0,16.9,9.5,2018-08-07T03:57,2018-08-07T15:57,12.05,14.6,0.0,4.2,28.4,131.0,2.09,2678,t
2018-08-08,17.2,10.2,18.5,9.8,2018-08-08T03:57,2018-08-08T15:57,14.04,20.1,0.0,4.7,35.3,77.0,2.44,2678,t
2018-08-09,14.7,10.6,15.6,10.1,2018-08-09T03:57,2018-08-09T15:56,4.69,53.1,0.0,4.6,23.4,37.0,0.99,2678,t
2018-08-10,15.8,9.0,17.1,8.1,2018-08-10T03:57,2018-08-10T15:56,6.39,29.2,0.0,4.7,27.4,13.0,1.3,2678,t
2018-08-11,16.1,9.0,16.7,8.2,2018-08-11T03:56,2018-08-11T15:56,7.87,18.6,0.0,3.5,19.8,84.0,1.49,2678,t
2018-08-12,16.8,9.4,18.2,8.9,2018-08-12T03:56,2018-08-12T15:56,16.67,25.0,0.0,4.5,33.1,151.0,2.86,2678,t
2018-08-13,15.7,10.0,16.8,9.8,2018-08-13T03:56,2018-08-13T15:56,16.77,5.3,0.0,3.3,32.8,340.0,2.91,2678,t
2018-08-14,15.5,8.7,17.3,7.8,2018-08-14T03:56,2018-08-14T15:56,17.45,4.9,0.0,3.5,30.6,112.0,2.97,2678,t
2018-08-15,16.6,9.4,18.2,8.8,2018-08-15T03:55,2018-08-15T15:56,17.62,6.1,0.0,4.3,36.0,305.0,3.07,2678,t
2018-08-16,17.2,9.0,19.0,8.2,2018-08-16T03:55,2018-08-16T15:56,18.15,6.2,0.0,4.6,28.4,50.0,3.14,2678,t
2018-08-17,17.0,11.1,19.1,10.9,2018-08-17T03:55,2018-08-17T15:56,17.24,5.4,0.0,3.9,30.2,58.0,3.01,2678,t
2018-08-18,15.8,9.6,15.8,8.9,2018-08-18T03:54,2018-08-18T15:56,12.05,20.9,0.0,4.0,32.4,81.0,2.16,2678,t
2018-08-19,18.2,9.1,21.0,8.1,2018-08-19T03:54,2018-08-19T15:56,18.83,30.5,0.0,5.4,32.8,158.0,3.27,2678,t
2018-08-20,17.2,11.0,18.4,10.9,2018-08-20T03:54,2018-08-20T15:55,7.16,17.2,0.0,4.4,27.7,105.0,1.42,2678,t
2018-08-21,15.2,10.7,15.6,10.3,2018-08-21T03:53,2018-08-21T15:55,9.81,9.2,0.0,4.1,18.4,43.0,1.82,2678,t
2018-08-22,16.9,10.3,18.0,9.8,2018-08-22T03:53,2018-08-22T15:55,9.28,24.1,0.0,4.3,31.3,4.0,1.7,2678,t
2018-08-23,15.1,10.2,15.7,9.8,2018-08-23T03:53,2018-08-23T15:55,11.62,23.7,0.0,3.9,24.8,42.0,2.07,2678,t
2018-08-24,16.6,9.8,17.2,9.5,2018-08-24T03:52,2018-08-24T15:55,7.01,37.3,0.0,5.8,23.8,,1.33,2678,t
2018-08-25,16.4,9.6,17.3,9.3,2018-08-25T03:52,2018-08-25T15:55,8.63,21.5,0.0,4.1,31.7,82.0,1.61,2678,t
2018-08-26,16.5,10.5,17.3,10.1,2018-08-26T03:52,2018-08-26T15:54,11.84,24.4,0.0,6.0,32.8,171.0,2.07,2678,t
2018-08-27,14.6,10.5,15.5,10.1,2018-08-27T03:51,2018-08-27T15:54,6.94,27.8,0.0,4.2,29.2,68.0,1.33,2678,t
2018-08-28,17.3,9.1,18.0,8.4,2018-08-28T03:51,2018-08-28T15:54,9.36,29.0,0.0,4.9,30.6,145.0,1.79,2678,t
2018-08-29,17.0,8.7,18.1,7.9,2018-08-29T03:50,2018-08-29T15:54,14.9,24.7,0.0,6.7,40.0,155.0,2.53,2678,t
2018-08-30,15.6,9.8,16.5,9.4,2018-08-30T03:50,2018-08-30T15:54,11.28,24.9,0.0,3.3,34.6,116.0,2.07,2678,t
2018-08-31,16.1,9.1,17.1,8.5,2018-08-31T03:50,2018-08-31T15:53,13.61,21.4,0.0,4.7,34.9,105.0,2.39,2678,t
2018-09-01,16.3,9.8,18.0,9.3,2018-09-01T03:49,2018-09-01T15:53,13.76,31.5,0.0,5.5,31.7,154.0,2.4,2678,t
2018-09-02,15.8,10.3,16.8,9.9,2018-09-02T03:49,2018-09-02T15:53,9.97,21.9,0.0,4.3,28.4,42.0,1.86,2678,t
2018-09-03,17.9,10.2,19.6,9.7,2018-09-03T03:48,2018-09-03T15:53,11.19,25.0,0.0,4.4,33.8,44.0,2.08,2678,t
2018-09-04,17.0,11.1,18.1,11.3,2018-09-04T03:48,2018-09-04T15:53,11.51,34.6,0.0,4.0,34.2,81.0,2.16,2678,t
2018-09-05,16.5,10.9,16.9,10.8,2018-09-05T03:47,2018-09-05T15:52,7.29,43.4,0.0,5.0,28.1,173.0,1.46,2678,t
2018-09-06,15.8,10.2,16.7,9.6,2018-09-06T03:47,2018-09-06T15:52,4.38,27.1,0.0,4.5,21.2,83.0,0.96,2678,t
2018-09-07,16.0,9.7,16.7,9.0,2018-09-07T03:47,2018-09-07T15:52,11.94,22.8,0.0,4.5,25.2,130.0,2.12,2678,t
2018-09-08,17.0,8.7,18.0,8.0,2018-09-08T03:46,2018-09-08T15:52,13.83,19.6,0.0,6.2,36.4,146.0,2.42,2678,t
2018-09-09,16.2,10.3,17.0,9.8,2018-09-09T03:46,2018-09-09T15:51,10.25,20.6,0.0,6.3,36.4,133.0,1.87,2678,t
2018-09-10,15.5,10.5,16.4,10.3,2018-09-10T03:45,2018-09-10T15:51,9.64,26.6,0.0,4.4,32.8,168.0,1.77,2678,t
2018-09-11,17.2,10.4,18.6,10.0,2018-09-11T03:45,2018-09-11T15:51,12.63,15.1,0.0,5.2,32.0,125.0,2.32,2678,t
2018-09-12,16.1,10.4,18.4,9.8,2018-09-12T03:44,2018-09-12T15:51,16.61,33.2,0.0,4.2,34.9,60.0,2.89,2678,t
2018-09-13,16.2,11.3,17.6,11.3,2018-09-13T03:44,2018-09-13T15:50,8.38,57.7,0.0,3.6,22.7,12.0,1.65,2678,t
2018-09-14,16.9,10.2,17.7,9.6,2018-09-14T03:43,2018-09-14T15:50,7.16,43.4,0.0,4.8,28.1,,1.44,2678,t
2018-09-15,15.8,10.3,15.8,9.7,2018-09-15T03:43,2018-09-15T15:50,6.8,50.2,0.0,5.8,28.1,39.0,1.35,2678,t
2018-09-16,16.1,8.9,17.0,7.9,2018-09-16T03:42,2018-09-16T15:50,9.04,17.4,0.0,4.1,23.4,59.0,1.68,2678,t
2018-09-17,16.7,8.6,17.3,7.9,2018-09-17T03:42,2018-09-17T15:49,13.94,17.6,0.0,5.9,33.1,168.0,2.41,2678,t
2018-09-18,18.4,9.5,19.1,9.0,2018-09-18T03:41,2018-09-18T15:49,19.32,7.8,0.0,7.1,36.7,155.0,3.39,2678,t
2018-09-19,17.5,9.6,19.6,9.0,2018-09-19T03:41,2018-09-19T15:49,20.61,4.2,0.0,4.0,29.5,140.0,3.61,2678,t
2018-09-20,16.7,10.9,17.9,10.5,2018-09-20T03:41,2018-09-20T15:49,9.5,19.7,0.0,5.0,32.4,58.0,1.78,2678,t
2018-09-21,15.7,10.0,16.5,9.6,2018-09-21T03:40,2018-09-21T15:48,11.17,28.1,0.0,5.0,33.1,71.0,2.03,2678,t
2018-09-22,15.2,9.9,15.5,9.4,2018-09-22T03:40,2018-09-22T15:48,8.32,23.8,0.0,4.4,20.9,97.0,1.59,2678,t
2018-09-23,16.8,9.8,17.4,9.3,2018-09-23T03:39,2018-09-23T15:48,13.01,13.6,0.0,5.1,31.7,150.0,2.36,2678,t
2018-09-24,17.2,8.9,20.0,8.2,2018-09-24T03:39,2018-09-24T15:48,14.89,15.6,0.0,3.9,34.2,134.0,2.63,2678,t
2018-09-25,17.1,8.8,20.8,8.0,2018-09-25T03:38,2018-09-25T15:48,19.05,27.4,0.0,5.2,37.4,86.0,3.34,2678,t
2018-09-26,17.4,10.2,19.4,9.4,2018-09-26T03:38,2018-09-26T15:47,16.41,8.9,0.0,4.6,29.9,39.0,3.03,2678,t
2018-09-27,17.3,10.6,19.5,10.2,2018-09-27T03:37,2018-09-27T15:47,20.3,10.5,0.0,3.7,32.0,80.0,3.63,2678,t
2018-09-28,18.3,10.2,19.3,9.8,2018-09-28T03:37,2018-09-28T15:47,13.57,28.1,0.0,4.3,25.6,77.0,2.6,2678,t
2018-09-29,18.0,9.8,20.9,9.3,2018-09-29T03:36,2018-09-29T15:47,18.45,11.0,0.0,4.8,33.8,140.0,3.28,2678,t
2018-09-30,16.5,11.4,18.9,11.2,2018-09-30T03:36,2018-09-30T15:46,20.18,5.5,0.0,5.4,28.8,124.0,3.53,2678,t
2018-10-01,16.8,11.1,18.2,11.0,2018-10-01T03:36,2018-10-01T15:46,11.31,13.7,0.0,4.0,33.8,78.0,2.11,2678,t
2018-10-02,17.7,11.1,21.6,11.0,2018-10-02T03:35,2018-10-02T15:46,20.86,17.2,0.0,4.3,37.1,62.0,3.76,2678,t
2018-10-03,16.7,11.4,18.4,11.3,2018-10-03T03:35,2018-10-03T15:46,10.2,28.5,0.0,4.2,28.8,,2.0,2678,t
2018-10-04,16.7,10.0,17.8,9.8,2018-10-04T03:34,2018-10-04T15:46,6.16,35.6,0.0,4.6,19.1,112.0,1.27,2678,t
2018-10-05,18.7,9.5,21.8,9.1,2018-10-05T03:34,2018-10-05T15:45,18.63,11.5,0.0,4.6,38.2,121.0,3.29,2678,t
2018-10-06,17.9,10.2,19.3,9.6,2018-10-06T03:33,2018-10-06T15:45,15.49,15.2,0.0,5.4,34.9,127.0,2.81,2678,t
2018-10-07,16.4,9.1,17.4,8.5,2018-10-07T03:33,2018-10-07T15:45,11.13,23.9,0.0,4.8,30.6,117.0,2.03,2678,t
2018-10-08,16.4,9.0,18.3,8.4,2018-10-08T03:33,2018-10-08T15:45,15.93,17.2,0.0,5.4,31.7,101.0,2.79,2678,t
2018-10-09,18.0,9.2,19.3,8.6,2018-10-09T03:32,2018-10-09T15:45,15.83,17.6,0.0,4.3,34.2,105.0,2.84,2678,t
2018-10-10,18.8,10.3,20.9,9.7,2018-10-10T03:32,2018-10-10T15:45,14.13,18.0,0.0,3.4,37.1,74.0,2.69,2678,t
2018-10-11,17.1,10.9,19.0,10.6,2018-10-11T03:31,2018-10-11T15:44,10.3,34.9,0.0,3.9,27.7,56.0,1.97,2678,t
2018-10-12,17.7,10.1,19.3,9.7,2018-10-12T03:31,2018-10-12T15:44,15.29,10.0,0.0,5.9,29.5,162.0,2.76,2678,t
2018-10-13,14.5,10.5,15.3,10.3,2018-10-13T03:31,2018-10-13T15:44,5.36,25.9,0.0,3.9,24.1,160.0,1.07,2678,t
2018-10-14,18.5,9.6,20.4,9.0,2018-10-14T03:30,2018-10-14T15:44,15.49,17.4,0.0,5.2,38.5,142.0,2.79,2678,t
2018-10-15,15.9,9.6,16.8,9.2,2018-10-15T03:30,2018-10-15T15:44,10.42,16.2,0.0,4.2,26.6,97.0,1.96,2678,t
2018-10-16,17.4,9.2,19.3,8.8,2018-10-16T03:30,2018-10-16T15:44,14.97,33.3,0.0,5.5,36.0,152.0,2.68,2678,t
2018-10-17,16.5,11.1,17.5,11.1,2018-10-17T03:29,2018-10-17T15:44,8.38,22.1,0.0,3.2,28.8,191.0,1.66,2678,t
2018-10-18,16.8,10.5,17.9,10.4,2018-10-18T03:29,2018-10-18T15:44,11.22,18.3,0.0,4.0,28.4,,2.11,2678,t
2018-10-19,17.8,10.2,19.4,9.9,2018-10-19T03:29,2018-10-19T15:44,15.81,25.8,0.0,5.7,37.8,165.0,2.81,2678,t
2018-10-20,17.9,9.7,19.1,9.2,2018-10-20T03:29,2018-10-20T15:44,15.82,23.3,0.0,5.4,37.1,144.0,2.87,2678,t
2018-10-21,16.6,9.9,18.1,9.5,2018-10-21T03:28,2018-10-21T15:43,14.73,26.4,0.0,6.2,39.2,141.0,2.64,2678,t
2018-10-22,17.2,9.7,18.0,9.1,2018-10-22T03:28,2018-10-22T15:43,11.75,14.7,0.0,6.6,31.0,154.0,2.15,2678,t
2018-10-23,16.1,9.9,17.6,9.5,2018-10-23T03:28,2018-10-23T15:43,15.88,19.8,0.0,5.4,33.8,156.0,2.8,2678,t
2018-10-24,19.5,9.6,22.6,9.1,2018-10-24T03:27,2018-10-24T15:43,13.28,15.0,0.0,5.7,34.6,156.0,2.4,2678,t
2018-10-25,16.9,8.8,18.3,8.1,2018-10-25T03:27,2018-10-25T15:43,22.38,2.5,0.0,5.8,32.8,160.0,3.85,2678,t
2018-10-26,17.3,10.5,20.3,9.9,2018-10-26T03:27,2018-10-26T15:43,19.86,7.1,0.0,4.8,32.8,148.0,3.54,2678,t
2018-10-27,17.5,11.4,20.2,11.2,2018-10-27T03:27,2018-10-27T15:43,20.75,6.6,0.0,3.9,36.7,14.0,3.7,2678,t
2018-10-28,18.5,10.4,21.2,9.8,2018-10-28T03:27,2018-10-28T15:43,26.01,1.8,0.0,4.9,30.6,9.0,4.58,2678,t
2018-10-29,18.5,7.5,21.3,6.2,2018-10-29T03:26,2018-10-29T15:43,25.24,1.2,0.0,4.4,28.1,4.0,4.41,2678,t
2018-10-30,18.4,9.9,20.4,8.9,2018-10-30T03:26,2018-10-30T15:43,20.89,6.3,0.0,3.9,31.7,57.0,3.79,2678,t
2018-10-31,19.1,10.0,21.9,9.5,2018-10-31T03:26,2018-10-31T15:44,20.96,6.8,0.0,3.9,34.9,92.0,3.83,2678,t
2018-11-01,18.1,10.4,19.5,10.1,2018-11-01T03:26,2018-11-01T15:44,16.5,15.4,0.0,5.5,35.3,151.0,2.93,2678,t
2018-11-02,16.3,10.8,17.9,10.6,2018-11-02T03:26,2018-11-02T15:44,14.65,17.6,0.0,4.0,37.8,144.0,2.6,2678,t
2018-11-03,18.5,11.5,21.6,11.5,2018-11-03T03:26,2018-11-03T15:44,12.18,17.0,0.0,4.0,37.8,,2.33,2678,t
2018-11-04,17.6,11.7,18.1,11.7,2018-11-04T03:26,2018-11-04T15:44,8.99,25.3,0.0,5.1,27.0,95.0,1.78,2678,t
2018-11-05,19.4,10.3,22.3,10.2,2018-11-05T03:26,2018-11-05T15:44,16.26,22.6,0.0,6.0,40.0,162.0,2.92,2678,t
2018-11-06,19.4,9.6,21.3,9.1,2018-11-06T03:25,2018-11-06T15:44,16.87,19.9,0.0,6.8,34.6,156.0,3.04,2678,t
2018-11-07,18.2,10.6,19.2,10.4,2018-11-07T03:25,2018-11-07T15:44,16.82,22.6,0.0,4.8,36.4,123.0,3.03,2678,t
2018-11-08,17.2,10.6,18.2,10.5,2018-11-08T03:25,2018-11-08T15:44,13.18,13.0,0.0,3.2,28.1,176.0,2.44,2678,t
2018-11-09,19.0,10.1,22.2,9.7,2018-11-09T03:25,2018-11-09T15:45,18.6,24.9,0.0,5.3,36.0,160.0,3.4,2678,t
2018-11-10,18.1,10.8,19.9,10.7,2018-11-10T03:25,2018-11-10T15:45,16.11,11.0,0.0,5.2,32.8,125.0,2.93,2678,t
2018-11-11,20.5,9.9,24.0,9.4,2018-11-11T03:25,2018-11-11T15:45,18.92,14.0,0.0,4.6,39.2,131.0,3.45,2678,t
2018-11-12,19.4,10.7,21.5,10.4,2018-11-12T03:25,2018-11-12T15:45,18.44,9.2,0.0,5.4,33.5,141.0,3.31,2678,t
2018-11-13,18.2,10.6,21.2,10.3,2018-11-13T03:25,2018-11-13T15:45,17.9,13.7,0.0,3.5,33.5,134.0,3.28,2678,t
2018-11-14,18.8,11.8,20.0,11.8,2018-11-14T03:26,2018-11-14T15:46,13.37,11.4,0.0,3.4,26.6,120.0,2.56,2678,t
2018-11-15,17.8,10.7,20.7,10.7,2018-11-15T03:26,2018-11-15T15:46,15.9,42.1,0.0,4.3,33.5,,2.9,2678,t
2018-11-16,17.7,11.0,18.3,11.2,2018-11-16T03:26,2018-11-16T15:46,7.47,23.8,0.0,4.8,22.0,200.0,1.54,2678,t
2018-11-17,18.4,11.2,20.7,11.2,2018-11-17T03:26,2018-11-17T15:46,14.04,15.8,0.0,6.5,36.4,195.0,2.56,2678,t
2018-11-18,18.8,10.2,20.1,10.0,2018-11-18T03:26,2018-11-18T15:47,20.18,3.1,0.0,6.5,32.4,202.0,3.53,2678,t
2018-11-19,18.4,10.4,20.0,10.0,2018-11-19T03:26,2018-11-19T15:47,16.35,14.6,0.0,5.7,32.4,212.0,2.87,2678,t
2018-11-20,18.7,10.7,20.9,10.2,2018-11-20T03:26,2018-11-20T15:47,16.36,11.4,0.0,5.4,36.0,,2.98,2678,t
2018-11-21,17.8,10.3,19.0,9.7,2018-11-21T03:26,2018-11-21T15:48,11.03,15.6,0.0,4.3,32.0,,2.12,2678,t
2018-11-22,18.1,10.0,20.5,9.7,2018-11-22T03:26,2018-11-22T15:48,14.25,16.1,0.0,6.3,33.5,161.0,2.62,2678,t
2018-11-23,15.8,11.1,16.0,10.7,2018-11-23T03:27,2018-11-23T15:48,4.19,45.8,0.0,4.9,25.2,139.0,0.93,2678,t
2018-11-24,16.1,10.5,17.3,10.3,2018-11-24T03:27,2018-11-24T15:49,9.75,21.8,0.0,3.6,22.7,,1.84,2678,t
2018-11-25,17.1,9.4,17.9,8.9,2018-11-25T03:27,2018-11-25T15:49,18.77,18.9,0.0,5.2,32.8,163.0,3.32,2678,t
2018-11-26,19.1,10.6,21.7,10.3,2018-11-26T03:27,2018-11-26T15:49,18.31,12.6,0.0,5.2,37.4,147.0,3.26,2678,t
2018-11-27,17.5,10.3,19.1,9.7,2018-11-27T03:28,2018-11-27T15:50,15.58,19.0,0.0,7.7,35.6,153.0,2.79,2678,t
2018-11-28,16.9,10.4,18.0,10.1,2018-11-28T03:28,2018-11-28T15:50,11.64,13.1,0.0,4.8,28.4,153.0,2.11,2678,t
2018-11-29,18.7,10.6,20.7,10.3,2018-11-29T03:28,2018-11-29T15:51,14.77,27.1,0.0,5.4,29.9,156.0,2.63,2678,t
2018-11-30,18.2,10.1,20.2,9.7,2018-11-30T03:28,2018-11-30T15:51,14.67,16.3,0.0,4.6,33.5,147.0,2.68,2678,t
2018-12-01,19.3,10.9,22.5,10.7,2018-12-01T03:29,2018-12-01T15:52,17.86,19.1,0.0,5.8,37.1,111.0,3.22,2678,t
2018-12-02,16.2,11.4,17.0,11.2,2018-12-02T03:29,2018-12-02T15:52,7.91,18.9,0.0,4.1,27.7,88.0,1.53,2678,t
2018-12-03,18.9,10.0,21.5,9.7,2018-12-03T03:29,2018-12-03T15:52,15.06,17.7,0.0,4.3,35.3,85.0,2.85,2678,t
2018-12-04,19.3,9.7,21.0,9.3,2018-12-04T03:30,2018-12-04T15:53,16.23,19.2,0.0,5.4,36.7,137.0,2.98,2678,t
2018-12-05,19.3,9.8,21.2,9.5,2018-12-05T03:30,2018-12-05T15:53,20.92,5.9,0.0,6.0,32.4,140.0,3.74,2678,t
2018-12-06,19.8,10.5,23.0,10.3,2018-12-06T03:30,2018-12-06T15:54,19.46,14.3,0.0,6.1,37.8,143.0,3.49,2678,t
2018-12-07,17.1,11.7,18.9,12.0,2018-12-07T03:31,2018-12-07T15:54,13.51,18.1,0.0,4.6,33.8,157.0,2.49,2678,t
2018-12-08,16.9,11.3,17.9,11.3,2018-12-08T03:31,2018-12-08T15:55,14.4,22.4,0.0,4.3,33.5,151.0,2.59,2678,t
2018-12-09,18.3,11.7,19.1,11.8,2018-12-09T03:32,2018-12-09T15:55,14.63,22.3,0.0,4.4,35.6,198.0,2.7,2678,t
2018-12-10,18.8,10.2,20.9,9.8,2018-12-10T03:32,2018-12-10T15:56,13.47,16.4,0.0,5.2,42.8,209.0,2.44,2678,t
2018-12-11,18.2,9.1,19.9,8.4,2018-12-11T03:32,2018-12-11T15:56,19.31,10.2,0.0,4.6,33.5,349.0,3.43,2678,t
2018-12-12,18.8,10.0,21.1,9.1,2018-12-12T03:33,2018-12-12T15:57,17.23,11.9,0.0,6.6,46.8,338.0,3.15,2678,t
2018-12-13,18.5,10.0,19.9,9.5,2018-12-13T03:33,2018-12-13T15:57,17.65,18.0,0.0,4.0,33.5,,3.23,2678,t
2018-12-14,17.9,10.3,19.6,10.1,2018-12-14T03:34,2018-12-14T15:58,11.98,21.4,0.0,4.7,32.4,,2.26,2678,t
2018-12-15,19.0,11.3,20.9,11.6,2018-12-15T03:34,2018-12-15T15:58,12.31,30.0,0.0,4.4,31.7,198.0,2.32,2678,t
2018-12-16,17.6,11.9,19.3,12.0,2018-12-16T03:35,2018-12-16T15:59,14.26,35.8,0.0,9.2,40.0,217.0,2.57,2678,t
2018-12-17,18.7,11.7,20.5,11.8,2018-12-17T03:35,2018-12-17T15:59,11.64,35.0,0.0,4.1,29.2,174.0,2.24,2678,t
2018-12-18,17.0,11.1,17.9,10.8,2018-12-18T03:36,2018-12-18T16:00,9.3,22.8,0.0,4.0,29.2,340.0,1.81,2678,t
