time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-06-25,31.1,24.0,37.4,28.9,2018-06-25T06:20,2018-06-25T18:47,17.47,2.8,0.0,10.2,22.0,161.0,3.72,5,lh
2018-06-26,32.2,25.0,38.6,28.4,2018-06-26T06:20,2018-06-26T18:47,21.23,1.2,0.0,14.3,29.2,137.0,4.63,5,lh
2018-06-27,32.7,24.4,37.0,28.4,2018-06-27T06:20,2018-06-27T18:48,19.68,0.2,0.0,16.8,36.4,139.0,4.55,5,lh
2018-06-28,33.2,24.7,38.6,29.4,2018-06-28T06:20,2018-06-28T18:48,22.73,0.1,0.0,13.7,30.6,168.0,4.95,5,lh
2018-06-29,32.3,24.1,37.2,28.7,2018-06-29T06:21,2018-06-29T18:48,20.82,0.3,0.0,14.3,33.1,154.0,4.52,5,lh
2018-06-30,33.2,24.8,39.1,29.4,2018-06-30T06:21,2018-06-30T18:48,21.15,5.0,0.0,7.3,23.0,143.0,4.49,5,lh
2018-07-01,32.6,24.0,38.8,28.9,2018-07-01T06:21,2018-07-01T18:48,19.71,0.5,0.0,5.7,18.0,160.0,4.17,5,lh
2018-07-02,31.4,24.1,35.7,28.8,2018-07-02T06:21,2018-07-02T18:48,13.42,1.3,0.0,5.9,26.6,148.0,2.92,5,lh
2018-07-03,32.9,24.4,38.6,28.4,2018-07-03T06:21,2018-07-03T18:49,22.59,0.0,0.0,7.2,22.3,154.0,4.86,5,lh
2018-07-04,33.0,23.8,38.7,27.8,2018-07-04T06:22,2018-07-04T18:49,22.82,1.2,0.0,12.0,27.0,249.0,4.99,5,lh
2018-07-05,33.8,24.2,38.9,28.4,2018-07-05T06:22,2018-07-05T18:49,22.81,3.1,0.0,7.6,21.6,143.0,4.95,5,lh
2018-07-06,33.4,24.6,38.5,29.5,2018-07-06T06:22,2018-07-06T18:49,18.42,0.4,0.0,9.4,25.6,125.0,4.12,5,lh
2018-07-07,33.4,25.1,39.8,29.8,2018-07-07T06:22,2018-07-07T18:49,21.77,0.5,0.0,7.8,22.0,188.0,4.67,5,lh
2018-07-08,33.1,25.5,38.8,30.5,2018-07-08T06:23,2018-07-08T18:49,20.11,3.7,0.0,7.9,22.7,340.0,4.32,5,lh
2018-07-09,30.3,24.7,35.6,29.9,2018-07-09T06:23,2018-07-09T18:49,15.94,6.9,0.0,7.0,22.3,157.0,3.31,5,lh
2018-07-10,31.8,24.4,36.9,28.7,2018-07-10T06:23,2018-07-10T18:49,19.68,0.0,0.0,12.2,29.2,116.0,4.24,5,lh
2018-07-11,32.8,25.3,38.3,30.0,2018-07-11T06:23,2018-07-11T18:50,20.2,0.0,0.0,8.9,22.3,129.0,4.39,5,lh
2018-07-12,34.1,25.6,39.2,30.5,2018-07-12T06:23,2018-07-12T18:50,22.11,0.0,0.0,8.3,22.3,149.0,4.89,5,lh
2018-07-13,33.8,26.2,39.7,30.7,2018-07-13T06:24,2018-07-13T18:50,22.6,0.0,0.0,9.8,24.5,142.0,5.0,5,lh
2018-07-14,34.2,26.4,39.2,31.4,2018-07-14T06:24,2018-07-14T18:50,19.49,0.0,0.0,10.7,24.5,86.0,4.59,5,lh
2018-07-15,34.5,26.2,39.5,30.7,2018-07-15T06:24,2018-07-15T18:50,21.96,0.0,0.0,13.2,30.6,99.0,5.02,5,lh
2018-07-16,34.4,25.5,39.3,29.8,2018-07-16T06:24,2018-07-16T18:50,21.82,0.0,0.0,9.7,23.8,106.0,4.97,5,lh
2018-07-17,33.2,26.1,36.9,30.9,2018-07-17T06:24,2018-07-17T18:50,16.9,2.8,0.0,10.1,26.3,300.0,3.92,5,lh
2018-07-18,33.7,25.2,39.4,30.3,2018-07-18T06:24,2018-07-18T18:50,21.69,0.6,0.0,8.4,25.9,148.0,4.65,5,lh
2018-07-19,34.5,26.4,40.3,31.3,2018-07-19T06:25,2018-07-19T18:50,21.11,0.4,0.0,7.2,21.2,171.0,4.71,5,lh
2018-07-20,33.7,26.6,39.7,31.3,2018-07-20T06:25,2018-07-20T18:50,18.22,0.2,0.0,8.9,29.5,140.0,4.21,5,lh
2018-07-21,33.6,26.4,39.1,32.1,2018-07-21T06:25,2018-07-21T18:50,21.51,2.1,0.0,9.4,27.0,140.0,4.68,5,lh
2018-07-22,34.7,24.8,40.3,29.9,2018-07-22T06:25,2018-07-22T18:50,22.52,0.0,0.0,8.0,22.0,138.0,5.01,5,lh
2018-07-23,34.6,25.7,41.1,31.0,2018-07-23T06:25,2018-07-23T18:50,23.2,1.4,0.0,9.5,24.5,132.0,5.1,5,lh
2018-07-24,33.7,24.7,40.1,29.7,2018-07-24T06:25,2018-07-24T18:50,22.01,0.4,0.0,7.1,20.5,149.0,4.72,5,lh
2018-07-25,34.9,26.1,41.1,31.3,2018-07-25T06:25,2018-07-25T18:49,23.16,0.0,0.0,7.6,22.3,112.0,5.15,5,lh
2018-07-26,33.5,25.8,39.8,30.8,2018-07-26T06:25,2018-07-26T18:49,22.24,3.6,0.0,8.5,24.5,305.0,4.81,5,lh
2018-07-27,31.9,25.8,37.3,31.8,2018-07-27T06:25,2018-07-27T18:49,14.68,18.1,0.0,8.4,22.3,149.0,3.13,5,lh
2018-07-28,28.8,25.2,35.7,31.2,2018-07-28T06:26,2018-07-28T18:49,13.11,6.5,0.0,6.8,16.6,176.0,2.73,5,lh
2018-07-29,31.2,25.1,38.0,30.4,2018-07-29T06:26,2018-07-29T18:49,17.21,5.3,0.0,6.8,21.6,147.0,3.6,5,lh
2018-07-30,28.6,25.2,34.6,30.5,2018-07-30T06:26,2018-07-30T18:49,10.61,14.8,0.0,8.4,16.9,139.0,2.26,5,lh
2018-07-31,31.2,24.2,36.4,29.3,2018-07-31T06:26,2018-07-31T18:49,16.91,1.6,0.0,7.9,16.9,164.0,3.59,5,lh
2018-08-01,31.6,24.9,38.7,29.6,2018-08-01T06:26,2018-08-01T18:49,21.03,4.3,0.0,9.8,22.0,166.0,4.39,5,lh
2018-08-02,31.5,25.0,37.0,29.1,2018-08-02T06:26,2018-08-02T18:48,20.1,0.1,0.0,11.5,25.9,152.0,4.26,5,lh
2018-08-03,31.8,24.3,38.5,28.9,2018-08-03T06:26,2018-08-03T18:48,23.24,2.3,0.0,7.6,20.9,247.0,4.82,5,lh
2018-08-04,31.9,24.0,38.5,28.3,2018-08-04T06:26,2018-08-04T18:48,22.55,0.0,0.0,6.6,17.3,215.0,4.67,5,lh
2018-08-05,32.7,24.6,39.2,28.9,2018-08-05T06:26,2018-08-05T18:48,24.12,0.0,0.0,7.2,20.2,167.0,5.03,5,lh
2018-08-06,32.3,25.4,38.3,30.4,2018-08-06T06:26,2018-08-06T18:48,21.65,1.7,0.0,7.2,23.0,161.0,4.55,5,lh
2018-08-07,31.5,24.9,38.9,30.3,2018-08-07T06:26,2018-08-07T18:47,22.0,0.3,0.0,8.3,26.3,195.0,4.65,5,lh
2018-08-08,31.9,25.3,38.4,29.9,2018-08-08T06:26,2018-08-08T18:47,22.45,0.6,0.0,8.9,22.0,172.0,4.76,5,lh
2018-08-09,31.3,25.1,36.6,29.8,2018-08-09T06:26,2018-08-09T18:47,16.3,7.2,0.0,9.3,21.6,133.0,3.48,5,lh
2018-08-10,32.1,24.6,37.7,29.1,2018-08-10T06:26,2018-08-10T18:47,18.44,1.1,0.0,10.3,24.1,149.0,3.89,5,lh
2018-08-11,31.8,25.0,38.0,29.8,2018-08-11T06:26,2018-08-11T18:46,21.13,0.0,0.0,8.2,22.3,135.0,4.51,5,lh
2018-08-12,33.1,24.6,39.6,28.7,2018-08-12T06:26,2018-08-12T18:46,24.12,0.2,0.0,10.5,27.4,138.0,5.11,5,lh
2018-08-13,33.3,24.9,39.5,29.1,2018-08-13T06:26,2018-08-13T18:46,23.32,0.0,0.0,9.7,24.5,126.0,5.14,5,lh
2018-08-14,34.2,25.0,40.1,29.5,2018-08-14T06:26,2018-08-14T18:45,22.88,0.0,0.0,6.5,20.5,203.0,5.04,5,lh
2018-08-15,34.0,25.7,39.7,30.6,2018-08-15T06:26,2018-08-15T18:45,22.02,0.1,0.0,9.8,26.6,132.0,4.91,5,lh
2018-08-16,33.8,25.3,39.9,30.5,2018-08-16T06:26,2018-08-16T18:45,21.45,0.3,0.0,8.3,25.2,280.0,4.71,5,lh
2018-08-17,34.8,25.4,41.3,30.9,2018-08-17T06:26,2018-08-17T18:44,21.31,0.5,0.0,9.9,24.1,145.0,4.84,5,lh
2018-08-18,34.3,25.7,39.7,30.7,2018-08-18T06:25,2018-08-18T18:44,22.15,0.6,0.0,8.7,29.2,138.0,4.93,5,lh
2018-08-19,33.0,25.2,38.3,30.1,2018-08-19T06:25,2018-08-19T18:44,17.1,0.0,0.0,10.5,22.0,299.0,3.85,5,lh
2018-08-20,32.3,25.2,38.0,30.4,2018-08-20T06:25,2018-08-20T18:43,18.0,3.8,0.0,8.2,21.2,154.0,3.89,5,lh
2018-08-21,32.4,25.0,38.6,30.3,2018-08-21T06:25,2018-08-21T18:43,18.13,7.3,0.0,8.0,21.2,246.0,3.89,5,lh
2018-08-22,29.7,24.5,35.6,29.7,2018-08-22T06:25,2018-08-22T18:43,16.63,9.4,0.0,9.9,24.1,275.0,3.47,5,lh
2018-08-23,31.3,25.2,36.2,29.8,2018-08-23T06:25,2018-08-23T18:42,15.95,0.0,0.0,10.9,20.5,147.0,3.58,5,lh
2018-08-24,32.8,24.3,38.1,28.6,2018-08-24T06:25,2018-08-24T18:42,22.2,0.4,0.0,11.3,26.3,133.0,4.82,5,lh
2018-08-25,32.6,24.0,38.8,28.3,2018-08-25T06:25,2018-08-25T18:41,20.24,0.0,0.0,8.6,23.4,263.0,4.42,5,lh
2018-08-26,33.2,24.3,38.8,28.8,2018-08-26T06:24,2018-08-26T18:41,23.81,0.0,0.0,10.2,25.2,98.0,5.14,5,lh
2018-08-27,33.2,24.8,39.0,29.8,2018-08-27T06:24,2018-08-27T18:41,20.98,1.9,0.0,7.9,22.3,155.0,4.53,5,lh
2018-08-28,32.7,24.9,38.2,29.4,2018-08-28T06:24,2018-08-28T18:40,21.48,0.2,0.0,8.7,23.0,124.0,4.61,5,lh
2018-08-29,33.2,24.8,39.5,29.9,2018-08-29T06:24,2018-08-29T18:40,22.19,1.2,0.0,7.9,23.0,306.0,4.69,5,lh
2018-08-30,33.5,24.6,40.0,29.7,2018-08-30T06:24,2018-08-30T18:39,24.13,0.4,0.0,9.0,24.5,120.0,5.16,5,lh
2018-08-31,33.8,24.2,39.8,28.4,2018-08-31T06:24,2018-08-31T18:39,25.03,4.9,0.0,11.5,28.8,138.0,5.37,5,lh
2018-09-01,33.5,23.5,40.2,28.0,2018-09-01T06:23,2018-09-01T18:38,25.09,1.0,0.0,8.7,24.1,135.0,5.26,5,lh
2018-09-02,32.7,24.1,40.2,28.2,2018-09-02T06:23,2018-09-02T18:38,25.11,4.8,0.0,7.2,20.5,279.0,5.29,5,lh
2018-09-03,31.8,23.9,38.1,28.3,2018-09-03T06:23,2018-09-03T18:37,21.58,16.9,0.0,8.5,22.3,151.0,4.49,5,lh
2018-09-04,29.5,24.0,35.1,28.3,2018-09-04T06:23,2018-09-04T18:37,13.5,2.4,0.0,8.0,22.3,194.0,2.87,5,lh
2018-09-05,31.6,24.6,38.2,29.1,2018-09-05T06:23,2018-09-05T18:37,21.36,0.5,0.0,8.5,23.4,121.0,4.46,5,lh
2018-09-06,30.9,24.5,37.4,28.5,2018-09-06T06:23,2018-09-06T18:36,22.31,0.0,0.0,8.6,20.5,263.0,4.68,5,lh
2018-09-07,31.7,24.1,37.4,27.9,2018-09-07T06:22,2018-09-07T18:36,22.63,0.0,0.0,19.2,37.4,304.0,5.03,5,lh
2018-09-08,31.5,24.1,36.5,28.3,2018-09-08T06:22,2018-09-08T18:35,20.27,7.6,0.0,18.0,36.7,295.0,4.37,5,lh
2018-09-09,32.1,23.8,37.2,28.6,2018-09-09T06:22,2018-09-09T18:35,19.08,8.4,0.0,10.2,23.4,150.0,4.02,5,lh
2018-09-10,30.1,23.6,35.1,27.9,2018-09-10T06:22,2018-09-10T18:34,9.67,8.2,0.0,8.4,17.3,182.0,2.14,5,lh
2018-09-11,30.1,23.2,37.0,27.4,2018-09-11T06:22,2018-09-11T18:34,20.54,1.2,0.0,7.2,21.2,172.0,4.14,5,lh
2018-09-12,31.3,24.3,37.4,28.7,2018-09-12T06:21,2018-09-12T18:33,22.36,1.2,0.0,9.7,25.9,292.0,4.63,5,lh
2018-09-13,30.7,23.9,37.1,28.9,2018-09-13T06:21,2018-09-13T18:33,18.27,0.0,0.0,7.9,16.6,150.0,3.81,5,lh
2018-09-14,31.2,24.6,37.2,29.6,2018-09-14T06:21,2018-09-14T18:32,19.16,3.5,0.0,9.9,23.8,295.0,4.0,5,lh
2018-09-15,29.6,24.1,35.0,28.9,2018-09-15T06:21,2018-09-15T18:32,11.41,13.2,0.0,10.8,18.0,264.0,2.5,5,lh
2018-09-16,29.8,24.1,35.7,28.9,2018-09-16T06:20,2018-09-16T18:31,10.44,5.5,0.0,8.0,19.4,198.0,2.31,5,lh
2018-09-17,31.5,24.8,38.3,29.6,2018-09-17T06:20,2018-09-17T18:31,17.72,18.9,0.0,9.4,21.2,94.0,3.77,5,lh
2018-09-18,27.5,24.3,33.1,28.9,2018-09-18T06:20,2018-09-18T18:30,11.08,7.3,0.0,13.2,25.6,135.0,2.28,5,lh
2018-09-19,31.8,23.6,39.1,27.7,2018-09-19T06:20,2018-09-19T18:30,23.54,1.9,0.0,9.2,24.1,147.0,4.86,5,lh
2018-09-20,31.4,25.7,38.6,30.0,2018-09-20T06:20,2018-09-20T18:29,21.42,0.0,0.0,9.5,25.6,132.0,4.61,5,lh
2018-09-21,31.9,24.5,39.2,28.8,2018-09-21T06:19,2018-09-21T18:29,23.64,0.5,0.0,10.7,25.6,192.0,4.92,5,lh
2018-09-22,30.4,25.2,36.6,30.3,2018-09-22T06:19,2018-09-22T18:28,20.8,1.1,0.0,13.3,29.2,316.0,4.35,5,lh
2018-09-23,31.4,24.3,39.0,29.3,2018-09-23T06:19,2018-09-23T18:28,20.82,9.8,0.0,10.2,25.2,274.0,4.23,5,lh
2018-09-24,30.9,24.0,38.0,28.8,2018-09-24T06:19,2018-09-24T18:27,20.96,8.5,0.0,8.5,21.2,257.0,4.24,5,lh
2018-09-25,29.8,24.1,37.3,28.6,2018-09-25T06:19,2018-09-25T18:27,16.01,8.0,0.0,7.9,20.5,291.0,3.27,5,lh
2018-09-26,31.4,23.6,37.2,27.8,2018-09-26T06:18,2018-09-26T18:26,21.07,4.2,0.0,9.1,24.5,151.0,4.36,5,lh
2018-09-27,31.0,24.7,38.0,29.6,2018-09-27T06:18,2018-09-27T18:26,21.61,4.7,0.0,11.3,24.8,137.0,4.36,5,lh
2018-09-28,29.6,24.3,37.1,28.9,2018-09-28T06:18,2018-09-28T18:25,17.49,9.0,0.0,9.2,19.1,293.0,3.54,5,lh
2018-09-29,31.1,24.7,38.2,30.0,2018-09-29T06:18,2018-09-29T18:25,22.76,4.2,0.0,10.7,25.2,193.0,4.64,5,lh
2018-09-30,30.3,24.7,38.1,30.0,2018-09-30T06:18,2018-09-30T18:24,19.73,7.9,0.0,7.4,22.7,272.0,4.05,5,lh
2018-10-01,30.7,24.4,37.2,29.6,2018-10-01T06:17,2018-10-01T18:24,16.4,11.2,0.0,7.9,21.6,311.0,3.4,5,lh
2018-10-02,29.2,24.2,34.6,29.2,2018-10-02T06:17,2018-10-02T18:23,15.53,2.7,0.0,8.4,17.3,312.0,3.25,5,lh
2018-10-03,30.3,24.8,36.4,29.5,2018-10-03T06:17,2018-10-03T18:23,21.23,0.6,0.0,13.1,29.2,304.0,4.36,5,lh
2018-10-04,30.3,24.4,37.2,29.2,2018-10-04T06:17,2018-10-04T18:23,14.58,5.0,0.0,9.7,19.1,305.0,3.03,5,lh
2018-10-05,30.8,24.6,37.8,29.8,2018-10-05T06:17,2018-10-05T18:22,17.85,18.0,0.0,8.4,22.7,284.0,3.67,5,lh
2018-10-06,28.6,24.2,35.5,28.2,2018-10-06T06:17,2018-10-06T18:22,10.91,20.6,0.0,12.3,24.1,168.0,2.33,5,lh
2018-10-07,30.2,24.3,34.7,29.3,2018-10-07T06:16,2018-10-07T18:21,15.87,2.9,0.0,15.0,30.2,127.0,3.38,5,lh
2018-10-08,29.3,24.1,36.0,29.0,2018-10-08T06:16,2018-10-08T18:21,14.33,13.0,0.0,8.2,22.7,270.0,3.01,5,lh
2018-10-09,30.0,24.1,36.9,29.2,2018-10-09T06:16,2018-10-09T18:20,18.68,14.8,0.0,6.2,19.4,221.0,3.82,5,lh
2018-10-10,27.5,24.3,32.4,29.3,2018-10-10T06:16,2018-10-10T18:20,8.02,22.9,0.0,12.1,26.3,298.0,1.73,5,lh
2018-10-11,26.1,23.9,30.9,27.9,2018-10-11T06:16,2018-10-11T18:20,6.51,23.2,0.0,12.1,25.2,295.0,1.33,5,lh
2018-10-12,26.9,23.8,32.2,27.7,2018-10-12T06:16,2018-10-12T18:19,8.02,22.9,0.0,10.8,20.9,282.0,1.74,5,lh
2018-10-13,29.3,23.8,35.9,27.8,2018-10-13T06:16,2018-10-13T18:19,16.26,13.1,0.0,13.4,27.7,302.0,3.22,5,lh
2018-10-14,29.8,24.1,35.6,28.8,2018-10-14T06:16,2018-10-14T18:18,16.72,1.3,0.0,7.7,15.8,287.0,3.39,5,lh
2018-10-15,30.2,24.4,37.6,29.2,2018-10-15T06:15,2018-10-15T18:18,20.07,3.2,0.0,9.7,23.4,288.0,4.07,5,lh
2018-10-16,28.9,24.0,34.3,28.9,2018-10-16T06:15,2018-10-16T18:18,12.59,4.5,0.0,9.1,13.0,245.0,2.66,5,lh
2018-10-17,30.3,23.1,37.2,27.2,2018-10-17T06:15,2018-10-17T18:17,20.44,0.8,0.0,7.2,18.4,194.0,4.12,5,lh
2018-10-18,29.6,24.0,36.4,28.8,2018-10-18T06:15,2018-10-18T18:17,18.85,9.4,0.0,7.5,20.2,278.0,3.84,5,lh
2018-10-19,28.0,23.5,33.2,27.8,2018-10-19T06:15,2018-10-19T18:17,11.28,5.1,0.0,10.2,19.4,156.0,2.4,5,lh
2018-10-20,29.6,24.1,36.3,29.0,2018-10-20T06:15,2018-10-20T18:16,18.22,12.1,0.0,7.2,23.4,255.0,3.68,5,lh
2018-10-21,30.8,23.3,37.1,27.3,2018-10-21T06:15,2018-10-21T18:16,21.29,3.0,0.0,11.9,25.9,157.0,4.26,5,lh
2018-10-22,30.9,24.3,38.0,28.9,2018-10-22T06:15,2018-10-22T18:16,21.92,5.1,0.0,9.1,21.6,167.0,4.47,5,lh
2018-10-23,29.2,23.2,37.2,27.3,2018-10-23T06:15,2018-10-23T18:16,19.83,3.5,0.0,8.3,23.0,282.0,4.0,5,lh
2018-10-24,29.2,23.9,35.8,28.9,2018-10-24T06:15,2018-10-24T18:15,18.42,3.3,0.0,7.9,23.0,1.0,3.67,5,lh
2018-10-25,29.8,24.3,37.3,29.3,2018-10-25T06:15,2018-10-25T18:15,19.18,5.2,0.0,6.9,21.2,339.0,3.87,5,lh
2018-10-26,29.9,23.9,37.0,28.6,2018-10-26T06:15,2018-10-26T18:15,18.54,9.6,0.0,9.5,23.8,299.0,3.72,5,lh
2018-10-27,30.3,24.1,36.7,28.7,2018-10-27T06:15,2018-10-27T18:15,20.72,6.0,0.0,11.7,26.3,136.0,4.18,5,lh
2018-10-28,29.3,24.6,35.6,29.8,2018-10-28T06:15,2018-10-28T18:14,17.99,5.9,0.0,6.6,23.0,106.0,3.61,5,lh
2018-10-29,30.6,23.5,37.5,28.0,2018-10-29T06:15,2018-10-29T18:14,21.81,2.5,0.0,9.0,24.1,36.0,4.4,5,lh
2018-10-30,30.2,24.6,38.0,30.0,2018-10-30T06:15,2018-10-30T18:14,18.88,7.0,0.0,8.4,24.1,100.0,3.74,5,lh
2018-10-31,28.9,24.1,34.9,29.4,2018-10-31T06:15,2018-10-31T18:14,11.55,17.9,0.0,8.2,24.1,,2.42,5,lh
2018-11-01,29.8,24.1,35.7,28.6,2018-11-01T06:15,2018-11-01T18:14,18.46,3.6,0.0,11.6,27.4,114.0,3.68,5,lh
2018-11-02,28.9,24.5,35.4,29.9,2018-11-02T06:15,2018-11-02T18:14,15.78,5.9,0.0,8.9,21.6,96.0,3.17,5,lh
2018-11-03,30.0,24.8,36.2,29.8,2018-11-03T06:16,2018-11-03T18:13,18.83,2.4,0.0,14.0,27.7,113.0,3.69,5,lh
2018-11-04,29.9,24.9,37.2,30.0,2018-11-04T06:16,2018-11-04T18:13,16.97,14.5,0.0,11.3,26.6,112.0,3.45,5,lh
2018-11-05,28.8,24.5,36.2,29.9,2018-11-05T06:16,2018-11-05T18:13,14.83,10.1,0.0,6.6,18.7,11.0,2.95,5,lh
2018-11-06,28.8,24.5,35.7,30.0,2018-11-06T06:16,2018-11-06T18:13,16.14,19.8,0.0,7.2,25.9,119.0,3.19,5,lh
2018-11-07,30.0,24.4,37.0,29.4,2018-11-07T06:16,2018-11-07T18:13,16.48,6.9,0.0,7.1,20.9,274.0,3.35,5,lh
2018-11-08,30.7,24.3,37.6,28.9,2018-11-08T06:16,2018-11-08T18:13,19.07,3.6,0.0,14.1,30.6,304.0,3.86,5,lh
2018-11-09,29.1,24.5,35.5,29.7,2018-11-09T06:16,2018-11-09T18:13,9.48,18.0,0.0,9.7,27.4,161.0,2.02,5,lh
2018-11-10,28.0,24.2,34.6,29.3,2018-11-10T06:17,2018-11-10T18:13,7.26,14.2,0.0,7.6,15.5,182.0,1.55,5,lh
2018-11-11,29.9,24.1,35.5,28.9,2018-11-11T06:17,2018-11-11T18:13,16.01,4.1,0.0,8.1,20.9,285.0,3.31,5,lh
2018-11-12,29.9,23.9,36.2,28.7,2018-11-12T06:17,2018-11-12T18:13,15.57,17.0,0.0,8.1,18.7,166.0,3.14,5,lh
2018-11-13,29.8,24.1,36.6,29.2,2018-11-13T06:17,2018-11-13T18:13,14.98,9.3,0.0,8.1,15.8,234.0,3.1,5,lh
2018-11-14,29.8,24.3,36.1,29.3,2018-11-14T06:18,2018-11-14T18:13,12.82,11.9,0.0,8.2,20.9,323.0,2.64,5,lh
2018-11-15,27.8,24.4,34.4,29.1,2018-11-15T06:18,2018-11-15T18:13,9.62,13.1,0.0,7.2,15.1,347.0,1.99,5,lh
2018-11-16,29.9,24.8,36.0,29.7,2018-11-16T06:18,2018-11-16T18:13,15.16,6.2,0.0,10.3,27.0,138.0,3.12,5,lh
2018-11-17,30.5,24.7,37.7,30.1,2018-11-17T06:18,2018-11-17T18:13,17.82,8.6,0.0,7.3,17.6,146.0,3.58,5,lh
2018-11-18,29.6,24.1,36.4,29.0,2018-11-18T06:19,2018-11-18T18:14,17.14,9.4,0.0,6.6,19.1,264.0,3.48,5,lh
2018-11-19,28.7,24.4,35.0,29.7,2018-11-19T06:19,2018-11-19T18:14,10.49,12.2,0.0,7.5,22.7,259.0,2.22,5,lh
2018-11-20,30.1,23.9,35.6,28.1,2018-11-20T06:19,2018-11-20T18:14,20.26,0.3,0.0,16.9,33.1,300.0,4.15,5,lh
2018-11-21,26.6,24.7,31.9,28.8,2018-11-21T06:20,2018-11-21T18:14,8.81,16.2,0.0,21.4,41.4,291.0,2.03,5,lh
2018-11-22,29.0,23.5,34.2,27.6,2018-11-22T06:20,2018-11-22T18:14,9.23,8.3,0.0,11.8,27.4,279.0,2.0,5,lh
2018-11-23,29.9,23.3,36.9,27.9,2018-11-23T06:20,2018-11-23T18:14,19.17,7.0,0.0,7.6,25.9,112.0,3.85,5,lh
2018-11-24,27.9,23.5,34.0,28.0,2018-11-24T06:21,2018-11-24T18:15,10.14,5.1,0.0,5.6,14.4,226.0,2.1,5,lh
2018-11-25,30.0,24.1,35.7,28.2,2018-11-25T06:21,2018-11-25T18:15,16.33,1.0,0.0,10.2,29.2,292.0,3.37,5,lh
2018-11-26,30.1,24.2,36.0,28.7,2018-11-26T06:21,2018-11-26T18:15,17.56,2.2,0.0,9.5,19.4,283.0,3.7,5,lh
2018-11-27,31.0,24.5,37.7,29.1,2018-11-27T06:22,2018-11-27T18:15,19.53,1.1,0.0,7.4,18.4,287.0,4.02,5,lh
2018-11-28,30.2,24.1,37.1,29.1,2018-11-28T06:22,2018-11-28T18:15,18.24,6.4,0.0,7.6,20.2,305.0,3.7,5,lh
2018-11-29,29.9,24.5,36.0,29.5,2018-11-29T06:23,2018-11-29T18:16,16.31,4.4,0.0,11.3,25.6,122.0,3.34,5,lh
2018-11-30,30.8,24.6,37.9,30.0,2018-11-30T06:23,2018-11-30T18:16,17.9,7.1,0.0,7.9,22.0,147.0,3.64,5,lh
2018-12-01,29.4,23.9,36.7,28.7,2018-12-01T06:23,2018-12-01T18:16,16.05,6.4,0.0,6.9,20.9,301.0,3.23,5,lh
2018-12-02,29.5,23.9,35.5,28.8,2018-12-02T06:24,2018-12-02T18:17,14.39,4.4,0.0,9.7,24.8,,2.97,5,lh
2018-12-03,30.5,24.4,36.9,29.1,2018-12-03T06:24,2018-12-03T18:17,21.12,2.4,0.0,10.3,26.3,109.0,4.31,5,lh
2018-12-04,29.0,25.2,35.5,30.7,2018-12-04T06:25,2018-12-04T18:17,11.67,17.2,0.0,8.4,21.2,20.0,2.45,5,lh
2018-12-05,29.9,24.4,36.2,29.6,2018-12-05T06:25,2018-12-05T18:18,14.64,3.4,0.0,8.4,19.8,118.0,2.94,5,lh
2018-12-06,28.3,24.8,35.0,30.2,2018-12-06T06:26,2018-12-06T18:18,10.62,12.6,0.0,8.4,17.6,,2.14,5,lh
2018-12-07,27.8,23.6,33.4,27.9,2018-12-07T06:26,2018-12-07T18:18,11.17,8.4,0.0,9.0,21.2,298.0,2.29,5,lh
2018-12-08,31.0,24.3,36.8,29.7,2018-12-08T06:27,2018-12-08T18:19,16.15,6.1,0.0,9.0,20.5,312.0,3.38,5,lh
2018-12-09,30.3,24.3,37.1,29.1,2018-12-09T06:27,2018-12-09T18:19,16.83,7.3,0.0,8.6,19.4,306.0,3.49,5,lh
2018-12-10,30.4,23.9,37.4,28.6,2018-12-10T06:28,2018-12-10T18:20,15.13,7.5,0.0,11.5,19.4,304.0,3.05,5,lh
2018-12-11,29.1,24.1,35.1,28.9,2018-12-11T06:28,2018-12-11T18:20,14.9,4.6,0.0,7.2,19.1,311.0,3.06,5,lh
2018-12-12,30.2,24.7,35.2,29.9,2018-12-12T06:29,2018-12-12T18:21,13.41,2.0,0.0,10.4,21.6,122.0,2.9,5,lh
2018-12-13,30.1,24.5,35.8,29.7,2018-12-13T06:29,2018-12-13T18:21,12.88,10.7,0.0,10.5,25.9,134.0,2.67,5,lh
2018-12-14,27.3,23.8,33.0,28.9,2018-12-14T06:30,2018-12-14T18:21,9.09,18.6,0.0,10.9,23.0,145.0,1.89,5,lh
2018-12-15,30.1,24.2,35.6,28.6,2018-12-15T06:30,2018-12-15T18:22,18.65,1.4,0.0,10.7,25.6,109.0,3.73,5,lh
2018-12-16,27.1,24.2,32.4,28.7,2018-12-16T06:31,2018-12-16T18:22,7.63,27.1,0.0,8.9,21.2,330.0,1.62,5,lh
2018-12-17,28.3,24.1,33.8,29.1,2018-12-17T06:31,2018-12-17T18:23,11.52,7.7,0.0,10.4,26.3,126.0,2.38,5,lh
2018-12-18,29.9,24.7,35.0,29.5,2018-12-18T06:32,2018-12-18T18:23,15.24,3.0,0.0,14.2,31.3,126.0,3.19,5,lh
