time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-06-21,17.5,13.6,16.4,12.1,2018-06-21T01:53,2018-06-21T17:19,17.73,26.8,0.0,26.6,51.8,152.0,2.52,17,sa
2018-06-22,20.3,13.3,19.5,13.3,2018-06-22T01:53,2018-06-22T17:19,22.54,0.0,0.0,18.8,36.0,233.0,3.68,17,sa
2018-06-23,23.0,14.9,22.3,14.1,2018-06-23T01:54,2018-06-23T17:19,19.22,0.9,0.0,20.9,46.1,177.0,3.76,17,sa
2018-06-24,17.5,12.7,18.7,10.1,2018-06-24T01:54,2018-06-24T17:19,16.08,1.0,0.0,20.9,36.7,323.0,2.36,17,sa
2018-06-25,14.3,11.6,11.5,9.7,2018-06-25T01:54,2018-06-25T17:19,18.86,0.0,0.0,24.2,43.2,322.0,2.79,17,sa
2018-06-26,16.9,11.5,17.1,10.2,2018-06-26T01:55,2018-06-26T17:19,17.78,0.5,0.0,22.4,38.5,134.0,3.1,17,sa
2018-06-27,18.1,14.6,19.6,12.7,2018-06-27T01:55,2018-06-27T17:19,3.33,31.1,0.0,26.6,59.0,122.0,0.78,17,sa
2018-06-28,19.5,15.5,19.9,15.1,2018-06-28T01:55,2018-06-28T17:19,14.08,0.1,0.0,19.9,35.6,134.0,2.35,17,sa
2018-06-29,20.3,17.3,20.9,16.8,2018-06-29T01:56,2018-06-29T17:19,12.58,2.2,0.0,18.8,33.1,138.0,1.99,17,sa
2018-06-30,22.2,16.5,25.4,17.1,2018-06-30T01:56,2018-06-30T17:19,19.23,0.9,0.0,10.7,22.0,136.0,3.29,17,sa
2018-07-01,20.1,18.1,22.8,19.5,2018-07-01T01:57,2018-07-01T17:19,4.81,15.0,0.0,12.2,24.8,142.0,0.93,17,sa
2018-07-02,22.3,18.4,25.4,20.6,2018-07-02T01:57,2018-07-02T17:19,8.92,24.9,0.0,14.0,37.4,130.0,1.7,17,sa
2018-07-03,21.7,19.5,25.1,21.5,2018-07-03T01:58,2018-07-03T17:19,11.1,21.7,0.0,13.4,32.4,166.0,2.04,17,sa
2018-07-04,20.5,18.0,23.5,18.0,2018-07-04T01:58,2018-07-04T17:18,6.42,32.1,0.0,17.5,27.0,105.0,1.18,17,sa
2018-07-05,17.7,11.7,17.4,9.3,2018-07-05T01:59,2018-07-05T17:18,3.37,39.0,0.0,19.2,35.6,34.0,1.0,17,sa
2018-07-06,16.3,11.2,17.0,9.1,2018-07-06T02:00,2018-07-06T17:18,21.46,0.0,0.0,13.5,22.3,58.0,3.33,17,sa
2018-07-07,15.3,13.5,15.4,11.8,2018-07-07T02:00,2018-07-07T17:17,8.43,1.2,0.0,15.8,32.0,131.0,1.55,17,sa
2018-07-08,20.0,14.7,21.6,14.8,2018-07-08T02:01,2018-07-08T17:17,23.15,0.1,0.0,11.8,25.6,125.0,3.78,17,sa
2018-07-09,19.2,16.1,20.2,15.6,2018-07-09T02:02,2018-07-09T17:17,11.05,11.0,0.0,12.5,24.8,124.0,1.9,17,sa
2018-07-10,20.1,16.5,22.2,17.7,2018-07-10T02:03,2018-07-10T17:16,9.23,30.9,0.0,9.5,18.0,105.0,1.71,17,sa
2018-07-11,18.5,15.5,19.8,15.7,2018-07-11T02:03,2018-07-11T17:16,24.26,12.6,0.0,23.8,40.0,310.0,3.18,17,sa
2018-07-12,21.4,15.1,23.5,16.0,2018-07-12T02:04,2018-07-12T17:15,18.9,0.0,0.0,8.2,22.7,124.0,3.13,17,sa
2018-07-13,19.6,17.7,21.9,19.0,2018-07-13T02:05,2018-07-13T17:15,6.85,3.1,0.0,6.9,13.3,6.0,1.33,17,sa
2018-07-14,23.1,18.1,27.2,17.3,2018-07-14T02:06,2018-07-14T17:14,19.72,1.4,0.0,24.0,39.2,131.0,3.58,17,sa
2018-07-15,21.8,17.8,25.2,16.3,2018-07-15T02:07,2018-07-15T17:13,11.07,17.9,0.0,27.3,61.9,158.0,1.89,17,sa
2018-07-16,20.2,17.3,21.3,19.2,2018-07-16T02:07,2018-07-16T17:13,18.15,0.4,0.0,15.3,28.1,333.0,2.85,17,sa
2018-07-17,21.2,17.1,22.6,18.6,2018-07-17T02:08,2018-07-17T17:12,17.08,0.0,0.0,13.2,23.4,347.0,2.86,17,sa
2018-07-18,21.2,17.1,23.9,18.8,2018-07-18T02:09,2018-07-18T17:11,20.37,0.0,0.0,9.7,20.2,334.0,3.31,17,sa
2018-07-19,23.2,17.7,24.9,18.2,2018-07-19T02:10,2018-07-19T17:11,16.75,0.0,0.0,17.8,28.1,133.0,2.99,17,sa
2018-07-20,25.4,19.4,28.6,19.6,2018-07-20T02:11,2018-07-20T17:10,22.01,0.0,0.0,17.8,31.0,142.0,3.82,17,sa
2018-07-21,26.6,20.6,30.0,22.7,2018-07-21T02:12,2018-07-21T17:09,14.88,0.5,0.0,12.9,22.0,207.0,2.88,17,sa
2018-07-22,21.9,16.7,25.7,16.3,2018-07-22T02:13,2018-07-22T17:08,12.31,0.1,0.0,19.9,36.0,324.0,2.19,17,sa
2018-07-23,20.6,16.4,23.3,16.7,2018-07-23T02:14,2018-07-23T17:07,25.33,0.0,0.0,15.2,29.9,332.0,3.97,17,sa
2018-07-24,22.4,17.9,25.2,20.0,2018-07-24T02:15,2018-07-24T17:06,24.08,0.0,0.0,13.0,23.8,333.0,4.03,17,sa
2018-07-25,24.3,18.9,29.2,20.0,2018-07-25T02:16,2018-07-25T17:05,24.56,0.0,0.0,19.6,32.0,135.0,4.37,17,sa
2018-07-26,25.1,19.7,27.5,19.9,2018-07-26T02:17,2018-07-26T17:04,21.95,0.0,0.0,21.2,37.1,136.0,3.82,17,sa
2018-07-27,25.6,19.7,30.8,20.3,2018-07-27T02:18,2018-07-27T17:03,25.73,0.0,0.0,17.3,29.2,131.0,4.67,17,sa
2018-07-28,25.0,19.5,27.3,19.6,2018-07-28T02:19,2018-07-28T17:02,26.23,0.0,0.0,19.2,37.8,137.0,4.53,17,sa
2018-07-29,27.0,22.0,29.8,23.4,2018-07-29T02:20,2018-07-29T17:01,23.29,0.0,0.0,25.5,43.9,143.0,4.31,17,sa
2018-07-30,26.8,22.5,29.8,24.5,2018-07-30T02:21,2018-07-30T17:00,20.73,0.0,0.0,21.8,38.5,141.0,3.91,17,sa
2018-07-31,28.0,22.1,34.5,24.3,2018-07-31T02:22,2018-07-31T16:59,24.33,0.0,0.0,15.8,27.7,153.0,4.51,17,sa
2018-08-01,26.5,20.9,29.3,22.7,2018-08-01T02:23,2018-08-01T16:58,21.4,0.0,0.0,20.3,39.6,286.0,3.97,17,sa
2018-08-02,25.3,20.1,28.6,21.7,2018-08-02T02:24,2018-08-02T16:57,25.98,0.0,0.0,16.0,28.8,291.0,4.58,17,sa
2018-08-03,25.5,19.3,27.9,21.5,2018-08-03T02:25,2018-08-03T16:55,25.14,0.0,0.0,23.1,39.6,312.0,4.52,17,sa
2018-08-04,23.2,18.7,25.3,18.0,2018-08-04T02:26,2018-08-04T16:54,12.39,0.2,0.0,18.3,29.9,39.0,2.92,17,sa
2018-08-05,23.6,17.8,25.6,16.8,2018-08-05T02:27,2018-08-05T16:53,20.3,0.3,0.0,19.9,35.6,135.0,3.78,17,sa
2018-08-06,23.7,17.9,25.8,19.1,2018-08-06T02:28,2018-08-06T16:52,24.69,0.0,0.0,13.4,18.7,135.0,4.44,17,sa
2018-08-07,23.0,17.6,23.2,16.6,2018-08-07T02:29,2018-08-07T16:50,26.35,0.0,0.0,21.1,36.7,142.0,4.74,17,sa
2018-08-08,24.1,16.6,25.4,16.0,2018-08-08T02:30,2018-08-08T16:49,18.72,0.0,0.0,15.3,23.4,115.0,3.61,17,sa
2018-08-09,22.8,21.2,26.5,23.1,2018-08-09T02:32,2018-08-09T16:48,5.12,16.2,0.0,12.6,16.2,94.0,1.3,17,sa
2018-08-10,22.7,20.8,26.9,22.7,2018-08-10T02:33,2018-08-10T16:46,5.2,35.9,0.0,13.3,28.1,101.0,1.16,17,sa
2018-08-11,22.3,19.9,24.1,22.2,2018-08-11T02:34,2018-08-11T16:45,11.58,11.6,0.0,12.5,24.1,279.0,2.12,17,sa
2018-08-12,23.6,20.1,26.3,22.2,2018-08-12T02:35,2018-08-12T16:43,16.32,0.2,0.0,8.7,16.9,287.0,3.0,17,sa
2018-08-13,23.7,21.6,27.3,24.4,2018-08-13T02:36,2018-08-13T16:42,5.48,14.5,0.0,12.7,27.7,194.0,1.26,17,sa
2018-08-14,23.3,20.8,25.4,23.3,2018-08-14T02:37,2018-08-14T16:41,9.87,15.6,0.0,12.9,23.4,122.0,1.97,17,sa
2018-08-15,21.8,20.2,25.2,20.9,2018-08-15T02:38,2018-08-15T16:39,2.76,28.5,0.0,17.6,28.1,77.0,0.73,17,sa
2018-08-16,20.0,15.6,20.8,12.0,2018-08-16T02:39,2018-08-16T16:38,1.39,74.7,0.0,32.4,48.2,51.0,1.02,17,sa
2018-08-17,18.4,14.9,15.9,12.8,2018-08-17T02:40,2018-08-17T16:36,13.06,5.2,0.0,27.1,52.6,358.0,2.61,17,sa
2018-08-18,20.1,15.1,19.8,13.6,2018-08-18T02:41,2018-08-18T16:35,19.9,0.1,0.0,15.6,31.3,304.0,3.48,17,sa
2018-08-19,21.6,17.1,23.3,16.9,2018-08-19T02:43,2018-08-19T16:33,8.52,4.9,0.0,15.5,28.8,177.0,1.84,17,sa
2018-08-20,25.0,17.7,28.6,18.5,2018-08-20T02:44,2018-08-20T16:31,20.08,0.0,0.0,10.0,18.7,182.0,3.67,17,sa
2018-08-21,22.9,20.3,23.4,21.3,2018-08-21T02:45,2018-08-21T16:30,8.41,13.9,0.0,23.2,44.3,137.0,1.83,17,sa
2018-08-22,27.5,21.1,31.6,21.7,2018-08-22T02:46,2018-08-22T16:28,15.48,3.1,0.0,23.2,38.9,193.0,3.12,17,sa
2018-08-23,25.0,20.8,27.5,22.5,2018-08-23T02:47,2018-08-23T16:27,15.31,0.0,0.0,12.5,23.8,275.0,3.0,17,sa
2018-08-24,24.2,20.9,26.5,22.9,2018-08-24T02:48,2018-08-24T16:25,9.48,2.1,0.0,18.9,33.1,94.0,2.13,17,sa
2018-08-25,22.3,19.8,23.0,19.4,2018-08-25T02:49,2018-08-25T16:23,8.75,18.6,0.0,30.8,58.3,136.0,1.98,17,sa
2018-08-26,22.2,18.8,22.4,19.1,2018-08-26T02:50,2018-08-26T16:22,15.48,1.3,0.0,22.3,46.4,283.0,2.9,17,sa
2018-08-27,20.4,18.2,21.1,18.0,2018-08-27T02:51,2018-08-27T16:20,13.34,0.0,0.0,17.6,29.5,339.0,2.4,17,sa
2018-08-28,21.5,18.2,21.8,18.3,2018-08-28T02:52,2018-08-28T16:18,10.84,0.0,0.0,14.1,31.0,143.0,2.25,17,sa
2018-08-29,21.5,17.7,20.7,17.3,2018-08-29T02:54,2018-08-29T16:17,14.18,0.0,0.0,20.6,35.6,142.0,2.84,17,sa
2018-08-30,20.6,18.4,22.7,17.7,2018-08-30T02:55,2018-08-30T16:15,7.02,11.7,0.0,23.5,35.3,137.0,1.46,17,sa
2018-08-31,21.0,19.1,23.1,19.7,2018-08-31T02:56,2018-08-31T16:13,10.67,5.5,0.0,15.6,29.2,319.0,1.77,17,sa
2018-09-01,20.7,16.2,21.7,16.1,2018-09-01T02:57,2018-09-01T16:11,18.27,0.2,0.0,20.3,35.6,337.0,3.03,17,sa
2018-09-02,22.3,16.2,23.5,16.7,2018-09-02T02:58,2018-09-02T16:10,22.38,0.0,0.0,13.4,23.4,126.0,3.86,17,sa
2018-09-03,21.9,16.6,21.9,16.2,2018-09-03T02:59,2018-09-03T16:08,10.95,0.1,0.0,23.9,40.7,135.0,2.32,17,sa
2018-09-04,24.4,19.7,22.8,18.9,2018-09-04T03:00,2018-09-04T16:06,13.32,8.6,0.0,51.1,112.0,136.0,3.32,17,sa
2018-09-05,25.2,20.4,26.9,19.9,2018-09-05T03:01,2018-09-05T16:05,16.3,14.0,0.0,58.5,129.2,164.0,3.82,17,sa
2018-09-06,25.3,20.0,26.7,20.6,2018-09-06T03:02,2018-09-06T16:03,19.12,0.0,0.0,18.1,44.6,176.0,3.79,17,sa
2018-09-07,23.3,20.1,24.0,20.6,2018-09-07T03:03,2018-09-07T16:01,6.18,5.4,0.0,27.9,49.0,149.0,1.56,17,sa
2018-09-08,21.9,18.1,22.7,17.7,2018-09-08T03:04,2018-09-08T15:59,16.88,2.3,0.0,22.2,37.4,264.0,3.36,17,sa
2018-09-09,19.3,15.9,18.9,14.3,2018-09-09T03:06,2018-09-09T15:57,8.78,0.2,0.0,12.0,20.9,312.0,2.16,17,sa
2018-09-10,17.2,14.2,15.8,12.8,2018-09-10T03:07,2018-09-10T15:56,5.91,0.1,0.0,12.9,21.6,359.0,1.84,17,sa
2018-09-11,18.4,13.3,17.2,11.8,2018-09-11T03:08,2018-09-11T15:54,21.39,0.0,0.0,14.1,26.6,347.0,3.5,17,sa
2018-09-12,21.0,13.1,20.3,12.0,2018-09-12T03:09,2018-09-12T15:52,18.31,0.0,0.0,17.8,33.5,143.0,3.23,17,sa
2018-09-13,21.7,15.4,21.3,13.8,2018-09-13T03:10,2018-09-13T15:50,17.29,0.6,0.0,18.7,38.9,144.0,3.12,17,sa
2018-09-14,23.4,18.0,25.9,18.8,2018-09-14T03:11,2018-09-14T15:49,16.76,1.8,0.0,11.3,22.3,216.0,2.99,17,sa
2018-09-15,23.7,18.1,26.2,19.2,2018-09-15T03:12,2018-09-15T15:47,16.55,0.0,0.0,11.6,22.7,141.0,2.87,17,sa
2018-09-16,23.4,18.4,25.7,19.4,2018-09-16T03:13,2018-09-16T15:45,14.32,0.8,0.0,11.0,20.2,158.0,2.62,17,sa
2018-09-17,23.0,17.3,23.3,15.3,2018-09-17T03:14,2018-09-17T15:43,18.39,1.6,0.0,22.5,41.0,278.0,3.78,17,sa
2018-09-18,21.7,16.0,19.1,14.3,2018-09-18T03:15,2018-09-18T15:41,16.32,0.4,0.0,28.2,51.5,273.0,4.08,17,sa
2018-09-19,20.8,14.7,17.3,12.3,2018-09-19T03:16,2018-09-19T15:39,17.01,0.8,0.0,25.3,46.1,285.0,3.99,17,sa
2018-09-20,21.4,14.7,19.5,13.1,2018-09-20T03:18,2018-09-20T15:38,18.47,0.0,0.0,18.5,32.8,281.0,3.83,17,sa
2018-09-21,21.4,14.1,21.9,13.2,2018-09-21T03:19,2018-09-21T15:36,17.91,0.0,0.0,20.2,35.6,141.0,3.58,17,sa
2018-09-22,17.6,16.1,15.9,12.7,2018-09-22T03:20,2018-09-22T15:34,6.58,8.8,0.0,26.3,57.6,115.0,2.32,17,sa
2018-09-23,19.7,16.3,19.6,16.2,2018-09-23T03:21,2018-09-23T15:32,12.21,1.8,0.0,19.4,38.2,298.0,2.03,17,sa
2018-09-24,22.0,16.1,22.2,15.3,2018-09-24T03:22,2018-09-24T15:30,12.16,3.1,0.0,19.0,42.5,175.0,2.17,17,sa
2018-09-25,18.3,13.8,16.7,11.9,2018-09-25T03:23,2018-09-25T15:29,13.1,0.1,0.0,17.5,33.5,291.0,2.69,17,sa
2018-09-26,18.8,13.5,17.0,11.9,2018-09-26T03:24,2018-09-26T15:27,14.79,0.0,0.0,18.4,31.7,321.0,2.75,17,sa
2018-09-27,17.0,13.0,16.1,12.0,2018-09-27T03:25,2018-09-27T15:25,6.17,0.0,0.0,14.9,22.0,112.0,1.32,17,sa
2018-09-28,17.2,14.4,17.4,14.5,2018-09-28T03:26,2018-09-28T15:23,11.46,6.6,0.0,12.0,29.2,298.0,1.79,17,sa
2018-09-29,18.8,13.7,19.4,13.8,2018-09-29T03:28,2018-09-29T15:21,12.96,0.2,0.0,8.9,15.8,138.0,2.17,17,sa
2018-09-30,18.9,14.7,18.9,14.2,2018-09-30T03:29,2018-09-30T15:20,7.27,5.4,0.0,16.0,25.2,131.0,1.4,17,sa
2018-10-01,19.9,16.4,20.2,15.5,2018-10-01T03:30,2018-10-01T15:18,9.59,28.1,0.0,19.4,45.4,27.0,1.86,17,sa
2018-10-02,17.3,12.7,16.2,10.1,2018-10-02T03:31,2018-10-02T15:16,14.15,2.2,0.0,36.7,64.4,299.0,2.55,17,sa
2018-10-03,18.8,12.5,16.3,9.6,2018-10-03T03:32,2018-10-03T15:14,12.12,2.9,0.0,28.0,55.4,265.0,2.69,17,sa
2018-10-04,19.1,12.3,16.2,9.6,2018-10-04T03:33,2018-10-04T15:13,16.58,0.0,0.0,19.9,33.5,293.0,3.11,17,sa
2018-10-05,18.8,11.6,17.8,10.3,2018-10-05T03:34,2018-10-05T15:11,12.91,0.0,0.0,10.0,19.8,148.0,2.14,17,sa
2018-10-06,17.5,14.7,18.3,12.3,2018-10-06T03:35,2018-10-06T15:09,3.5,15.3,0.0,25.0,52.6,126.0,1.0,17,sa
2018-10-07,17.9,14.5,18.1,11.4,2018-10-07T03:37,2018-10-07T15:07,4.36,20.2,0.0,28.9,57.2,351.0,1.24,17,sa
2018-10-08,18.5,13.7,17.8,12.3,2018-10-08T03:38,2018-10-08T15:06,12.63,0.6,0.0,16.3,35.3,271.0,2.22,17,sa
2018-10-09,17.9,12.5,15.7,10.0,2018-10-09T03:39,2018-10-09T15:04,10.12,0.1,0.0,18.4,33.8,274.0,2.4,17,sa
2018-10-10,16.2,12.1,14.0,10.5,2018-10-10T03:40,2018-10-10T15:02,6.55,2.7,0.0,23.4,38.2,138.0,1.79,17,sa
2018-10-11,19.3,14.0,19.4,10.9,2018-10-11T03:41,2018-10-11T15:01,8.35,6.1,0.0,26.5,45.4,160.0,1.6,17,sa
2018-10-12,15.4,12.7,14.2,9.4,2018-10-12T03:42,2018-10-12T14:59,10.2,9.2,0.0,32.7,45.0,281.0,2.02,17,sa
2018-10-13,16.7,11.4,15.3,9.4,2018-10-13T03:44,2018-10-13T14:57,10.16,0.0,0.0,18.3,32.8,293.0,1.77,17,sa
2018-10-14,17.0,10.8,15.7,9.1,2018-10-14T03:45,2018-10-14T14:56,11.9,0.0,0.0,13.8,31.3,147.0,1.86,17,sa
2018-10-15,17.5,11.8,15.6,10.4,2018-10-15T03:46,2018-10-15T14:54,10.86,0.7,0.0,12.9,24.1,178.0,1.98,17,sa
2018-10-16,15.0,10.4,13.0,6.5,2018-10-16T03:47,2018-10-16T14:52,11.76,4.8,0.0,20.9,37.4,283.0,2.13,17,sa
2018-10-17,13.0,9.6,8.9,5.4,2018-10-17T03:48,2018-10-17T14:51,10.43,0.1,0.0,22.8,41.8,291.0,2.29,17,sa
2018-10-18,12.5,9.1,8.5,6.0,2018-10-18T03:50,2018-10-18T14:49,11.5,1.4,0.0,21.6,39.2,308.0,1.99,17,sa
2018-10-19,14.3,8.8,12.1,7.1,2018-10-19T03:51,2018-10-19T14:47,12.04,0.0,0.0,8.9,15.8,249.0,1.78,17,sa
2018-10-20,16.3,8.7,13.4,6.0,2018-10-20T03:52,2018-10-20T14:46,11.43,0.1,0.0,16.9,24.5,261.0,2.13,17,sa
2018-10-21,17.7,9.9,14.9,7.1,2018-10-21T03:53,2018-10-21T14:44,12.45,0.0,0.0,18.3,34.6,288.0,2.22,17,sa
2018-10-22,14.8,10.3,12.6,8.5,2018-10-22T03:55,2018-10-22T14:43,12.85,0.0,0.0,13.5,27.4,106.0,1.96,17,sa
2018-10-23,18.1,10.3,14.8,7.7,2018-10-23T03:56,2018-10-23T14:41,11.66,0.0,0.0,31.9,55.4,137.0,2.35,17,sa
2018-10-24,17.8,10.6,16.3,7.5,2018-10-24T03:57,2018-10-24T14:40,7.84,6.4,0.0,34.1,67.3,178.0,1.81,17,sa
2018-10-25,16.8,10.6,12.4,7.5,2018-10-25T03:58,2018-10-25T14:38,10.69,2.6,0.0,22.9,39.2,284.0,2.54,17,sa
2018-10-26,15.4,9.1,13.0,6.3,2018-10-26T03:59,2018-10-26T14:37,12.28,0.0,0.0,32.6,52.9,132.0,2.41,17,sa
2018-10-27,18.1,10.4,15.5,6.9,2018-10-27T04:01,2018-10-27T14:35,4.13,7.2,0.0,36.7,82.1,165.0,1.64,17,sa
2018-10-28,12.9,8.8,10.0,6.0,2018-10-28T04:02,2018-10-28T14:34,10.07,2.1,0.0,18.6,35.6,209.0,1.53,17,sa
2018-10-29,13.5,8.4,8.5,3.4,2018-10-29T04:03,2018-10-29T14:33,8.48,9.7,0.0,36.1,73.4,215.0,2.14,17,sa
2018-10-30,8.7,6.7,4.1,1.7,2018-10-30T04:04,2018-10-30T14:31,10.01,7.9,0.0,33.6,57.6,246.0,1.67,17,sa
2018-10-31,9.8,7.3,6.2,3.1,2018-10-31T04:06,2018-10-31T14:30,7.43,14.8,0.0,25.1,45.7,298.0,1.1,17,sa
2018-11-01,11.7,8.1,7.4,5.0,2018-11-01T04:07,2018-11-01T14:28,9.21,2.5,0.0,22.8,40.0,311.0,1.53,17,sa
2018-11-02,13.0,8.1,9.9,5.4,2018-11-02T04:08,2018-11-02T14:27,10.69,0.0,0.0,14.3,23.8,298.0,1.77,17,sa
2018-11-03,15.8,7.1,14.1,4.3,2018-11-03T04:10,2018-11-03T14:26,10.72,0.0,0.0,11.0,20.2,215.0,1.62,17,sa
2018-11-04,17.0,7.4,14.2,4.5,2018-11-04T04:11,2018-11-04T14:25,9.09,0.0,0.0,18.7,32.0,266.0,1.67,17,sa
2018-11-05,13.8,9.1,12.7,8.2,2018-11-05T04:12,2018-11-05T14:23,5.27,0.9,0.0,12.4,21.6,226.0,0.87,17,sa
2018-11-06,11.8,8.5,9.6,5.1,2018-11-06T04:13,2018-11-06T14:22,4.01,0.1,0.0,14.3,24.8,310.0,1.07,17,sa
2018-11-07,9.7,7.0,5.8,3.6,2018-11-07T04:15,2018-11-07T14:21,8.29,0.0,0.0,15.8,27.0,352.0,1.63,17,sa
2018-11-08,11.2,6.3,8.6,3.8,2018-11-08T04:16,2018-11-08T14:20,6.07,0.0,0.0,26.7,46.8,128.0,1.21,17,sa
2018-11-09,15.0,10.5,13.1,4.8,2018-11-09T04:17,2018-11-09T14:19,1.5,12.0,0.0,43.2,75.6,142.0,1.4,17,sa
2018-11-10,15.2,8.3,14.1,4.7,2018-11-10T04:18,2018-11-10T14:18,7.86,0.9,0.0,19.5,39.2,243.0,1.51,17,sa
2018-11-11,10.4,8.2,6.2,4.5,2018-11-11T04:20,2018-11-11T14:17,6.67,2.7,0.0,27.1,51.8,279.0,1.53,17,sa
2018-11-12,9.8,7.4,6.2,4.5,2018-11-12T04:21,2018-11-12T14:15,5.6,5.4,0.0,18.4,37.8,278.0,1.06,17,sa
2018-11-13,8.7,6.2,5.6,3.3,2018-11-13T04:22,2018-11-13T14:15,8.0,3.6,0.0,15.3,28.1,332.0,1.07,17,sa
2018-11-14,8.0,5.8,5.4,2.5,2018-11-14T04:24,2018-11-14T14:14,7.97,2.7,0.0,16.9,36.7,341.0,1.36,17,sa
2018-11-15,9.4,6.6,5.7,2.5,2018-11-15T04:25,2018-11-15T14:13,6.35,0.1,0.0,21.5,37.8,300.0,1.5,17,sa
2018-11-16,12.6,6.8,9.1,2.5,2018-11-16T04:26,2018-11-16T14:12,5.32,5.4,0.0,19.9,40.7,214.0,1.31,17,sa
2018-11-17,6.5,4.7,2.2,-1.5,2018-11-17T04:27,2018-11-17T14:11,4.72,0.0,0.0,27.3,46.8,287.0,1.55,17,sa
2018-11-18,8.5,5.7,3.1,1.2,2018-11-18T04:29,2018-11-18T14:10,6.48,0.6,0.0,27.0,46.4,264.0,1.72,17,sa
2018-11-19,7.5,5.0,5.5,-0.2,2018-11-19T04:30,2018-11-19T14:09,2.29,11.1,0.0,24.8,45.4,325.0,0.67,17,sa
2018-11-20,5.8,3.3,0.6,-1.3,2018-11-20T04:31,2018-11-20T14:08,7.3,2.9,0.0,22.6,42.5,304.0,1.24,17,sa
2018-11-21,3.7,1.3,0.6,-2.5,2018-11-21T04:32,2018-11-21T14:08,4.34,7.4,1.54,23.4,45.0,289.0,0.46,17,sa
2018-11-22,3.6,0.8,0.7,-6.3,2018-11-22T04:34,2018-11-22T14:07,4.66,3.4,5.11,32.4,45.4,315.0,0.63,17,sa
2018-11-23,0.8,-0.6,-4.6,-8.3,2018-11-23T04:35,2018-11-23T14:06,7.05,0.3,7.21,34.4,56.9,299.0,0.89,17,sa
2018-11-24,3.6,0.4,-1.0,-5.3,2018-11-24T04:36,2018-11-24T14:06,6.6,1.6,1.89,21.4,37.8,274.0,0.75,17,sa
2018-11-25,8.0,2.1,4.4,-1.5,2018-11-25T04:37,2018-11-25T14:05,6.43,6.6,0.0,29.5,52.9,189.0,0.95,17,sa
2018-11-26,8.5,4.5,4.0,0.3,2018-11-26T04:38,2018-11-26T14:04,6.85,2.0,0.0,28.3,53.3,276.0,1.39,17,sa
2018-11-27,13.3,5.5,9.8,1.5,2018-11-27T04:39,2018-11-27T14:04,6.61,2.2,0.0,21.4,39.6,210.0,1.53,17,sa
2018-11-28,7.2,1.7,2.9,-4.6,2018-11-28T04:41,2018-11-28T14:04,6.95,2.4,0.42,31.5,59.0,288.0,1.46,17,sa
2018-11-29,1.7,-0.7,-4.7,-7.1,2018-11-29T04:42,2018-11-29T14:03,7.05,0.1,5.18,27.6,56.2,292.0,1.12,17,sa
2018-11-30,1.2,-2.0,-3.6,-9.0,2018-11-30T04:43,2018-11-30T14:03,6.65,0.0,2.94,28.3,59.8,281.0,0.94,17,sa
2018-12-01,2.3,0.4,-2.8,-6.2,2018-12-01T04:44,2018-12-01T14:02,3.31,0.8,6.23,31.6,52.2,300.0,0.78,17,sa
2018-12-02,7.8,2.3,2.7,-4.0,2018-12-02T04:45,2018-12-02T14:02,6.88,0.0,0.0,26.6,45.7,245.0,1.34,17,sa
2018-12-03,10.4,3.0,7.3,-0.6,2018-12-03T04:46,2018-12-03T14:02,6.95,0.0,0.0,22.5,41.0,153.0,1.02,17,sa
2018-12-04,12.1,8.0,11.0,3.4,2018-12-04T04:47,2018-12-04T14:02,3.11,14.9,0.0,30.6,55.1,167.0,0.63,17,sa
2018-12-05,7.8,-0.2,2.7,-8.1,2018-12-05T04:48,2018-12-05T14:01,4.34,1.2,0.77,38.6,67.0,288.0,1.42,17,sa
2018-12-06,1.2,-0.4,-3.7,-7.4,2018-12-06T04:49,2018-12-06T14:01,2.69,0.3,1.89,31.1,54.7,291.0,0.91,17,sa
2018-12-07,-0.6,-3.9,-5.7,-11.0,2018-12-07T04:50,2018-12-07T14:01,1.85,0.0,6.51,29.6,52.9,325.0,0.46,17,sa
2018-12-08,-3.8,-4.5,-9.3,-11.5,2018-12-08T04:51,2018-12-08T14:01,6.58,0.0,4.06,29.9,53.3,288.0,0.67,17,sa
2018-12-09,-3.7,-4.8,-10.3,-12.3,2018-12-09T04:52,2018-12-09T14:01,6.63,0.0,3.43,32.5,58.3,296.0,0.75,17,sa
2018-12-10,-2.7,-5.3,-7.9,-11.9,2018-12-10T04:53,2018-12-10T14:01,7.2,0.0,1.96,32.7,61.9,283.0,0.82,17,sa
2018-12-11,-0.2,-5.3,-5.3,-10.3,2018-12-11T04:54,2018-12-11T14:01,5.63,0.0,1.96,19.2,37.4,265.0,0.62,17,sa
2018-12-12,-0.1,-2.4,-3.3,-7.0,2018-12-12T04:54,2018-12-12T14:01,3.15,0.0,3.22,11.8,23.8,20.0,0.34,17,sa
2018-12-13,-0.2,-3.8,-4.0,-8.3,2018-12-13T04:55,2018-12-13T14:01,7.62,0.0,1.26,13.1,22.7,105.0,0.62,17,sa
