time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-06-27,32.8,23.4,38.2,28.2,2018-06-27T05:59,2018-06-27T17:45,17.88,0.3,0.0,8.9,26.3,71.0,3.85,0,le
2018-06-28,32.1,24.1,37.6,29.2,2018-06-28T05:59,2018-06-28T17:45,17.42,0.0,0.0,10.0,28.4,24.0,3.74,0,le
2018-06-29,32.9,23.6,38.5,28.4,2018-06-29T05:59,2018-06-29T17:45,20.18,0.5,0.0,10.0,24.1,41.0,4.29,0,le
2018-06-30,33.3,24.6,39.5,29.7,2018-06-30T06:00,2018-06-30T17:46,20.02,0.2,0.0,9.1,25.2,339.0,4.24,0,le
2018-07-01,33.3,24.1,38.4,29.3,2018-07-01T06:00,2018-07-01T17:46,20.76,0.3,0.0,12.6,24.8,48.0,4.52,0,le
2018-07-02,33.4,23.5,38.6,28.1,2018-07-02T06:00,2018-07-02T17:46,19.75,0.0,0.0,9.2,24.8,73.0,4.31,0,le
2018-07-03,33.5,24.0,38.9,28.9,2018-07-03T06:00,2018-07-03T17:46,21.09,0.0,0.0,12.0,27.7,326.0,4.57,0,le
2018-07-04,34.0,24.5,39.2,29.6,2018-07-04T06:00,2018-07-04T17:47,18.62,0.0,0.0,10.1,27.4,356.0,4.2,0,le
2018-07-05,34.2,25.0,38.3,28.9,2018-07-05T06:00,2018-07-05T17:47,19.49,0.0,0.0,9.4,25.6,127.0,4.53,0,le
2018-07-06,35.4,21.7,36.8,23.9,2018-07-06T06:00,2018-07-06T17:47,22.65,0.0,0.0,14.4,34.2,91.0,5.35,0,le
2018-07-07,35.3,22.2,37.6,25.0,2018-07-07T06:00,2018-07-07T17:47,22.29,0.0,0.0,14.1,29.9,68.0,5.14,0,le
2018-07-08,35.1,23.7,39.1,28.3,2018-07-08T06:01,2018-07-08T17:47,20.6,0.0,0.0,16.5,35.6,49.0,4.8,0,le
2018-07-09,34.9,24.5,39.6,29.7,2018-07-09T06:01,2018-07-09T17:48,20.3,0.0,0.0,14.8,33.5,30.0,4.73,0,le
2018-07-10,34.1,24.4,38.3,29.3,2018-07-10T06:01,2018-07-10T17:48,19.04,0.0,0.0,15.9,31.0,360.0,4.49,0,le
2018-07-11,32.8,24.8,37.2,29.6,2018-07-11T06:01,2018-07-11T17:48,17.9,0.2,0.0,13.1,27.0,27.0,4.11,0,le
2018-07-12,33.5,23.0,36.4,26.5,2018-07-12T06:01,2018-07-12T17:48,20.06,0.0,0.0,15.8,34.2,51.0,4.68,0,le
2018-07-13,33.5,22.6,37.0,26.6,2018-07-13T06:01,2018-07-13T17:48,19.84,0.0,0.0,16.7,34.9,17.0,4.57,0,le
2018-07-14,32.9,24.2,36.7,28.8,2018-07-14T06:01,2018-07-14T17:49,18.14,0.0,0.0,15.2,32.4,12.0,4.29,0,le
2018-07-15,34.0,24.8,38.2,28.8,2018-07-15T06:01,2018-07-15T17:49,16.97,0.4,0.0,14.8,28.4,321.0,4.12,0,le
2018-07-16,33.7,24.3,37.2,28.4,2018-07-16T06:01,2018-07-16T17:49,19.36,0.0,0.0,15.7,32.8,23.0,4.56,0,le
2018-07-17,33.1,23.6,37.3,28.1,2018-07-17T06:01,2018-07-17T17:49,18.55,0.0,0.0,13.8,26.3,33.0,4.33,0,le
2018-07-18,34.1,23.2,38.6,28.1,2018-07-18T06:01,2018-07-18T17:49,19.85,0.0,0.0,15.4,30.2,28.0,4.51,0,le
2018-07-19,34.2,24.1,38.6,29.1,2018-07-19T06:01,2018-07-19T17:50,20.37,0.0,0.0,15.9,34.6,45.0,4.73,0,le
2018-07-20,34.3,24.6,38.8,29.6,2018-07-20T06:01,2018-07-20T17:50,18.87,0.0,0.0,12.9,27.0,48.0,4.44,0,le
2018-07-21,33.8,25.1,38.5,30.5,2018-07-21T06:01,2018-07-21T17:50,18.27,0.0,0.0,7.8,23.0,,4.11,0,le
2018-07-22,35.7,25.9,40.7,31.3,2018-07-22T06:01,2018-07-22T17:50,19.98,0.0,0.0,10.3,24.8,21.0,4.62,0,le
2018-07-23,35.7,25.8,40.1,31.5,2018-07-23T06:01,2018-07-23T17:50,20.3,0.0,0.0,15.2,31.7,8.0,4.84,0,le
2018-07-24,34.3,25.5,38.7,31.1,2018-07-24T06:01,2018-07-24T17:50,20.44,0.0,0.0,15.0,32.4,32.0,4.66,0,le
2018-07-25,34.5,25.2,39.4,31.1,2018-07-25T06:01,2018-07-25T17:50,19.11,0.0,0.0,13.9,27.7,27.0,4.4,0,le
2018-07-26,34.9,25.6,38.9,30.7,2018-07-26T06:00,2018-07-26T17:51,20.59,0.0,0.0,15.3,33.1,35.0,4.8,0,le
2018-07-27,35.4,23.0,37.4,27.6,2018-07-27T06:00,2018-07-27T17:51,22.97,0.0,0.0,14.4,31.0,37.0,5.32,0,le
2018-07-28,34.2,21.8,37.6,25.7,2018-07-28T06:00,2018-07-28T17:51,22.63,0.0,0.0,14.2,28.8,10.0,5.16,0,le
2018-07-29,33.3,22.8,37.1,26.8,2018-07-29T06:00,2018-07-29T17:51,22.02,0.0,0.0,14.6,28.4,3.0,4.86,0,le
2018-07-30,33.7,23.0,38.1,27.5,2018-07-30T06:00,2018-07-30T17:51,21.88,0.0,0.0,14.1,31.0,25.0,4.93,0,le
2018-07-31,34.2,23.5,38.3,28.3,2018-07-31T06:00,2018-07-31T17:51,22.89,0.0,0.0,15.5,31.0,28.0,5.2,0,le
2018-08-01,33.6,24.6,38.5,30.1,2018-08-01T06:00,2018-08-01T17:51,20.85,5.5,0.0,14.2,32.4,18.0,4.58,0,le
2018-08-02,33.6,24.0,38.5,29.0,2018-08-02T05:59,2018-08-02T17:51,21.78,3.0,0.0,15.1,31.3,10.0,4.86,0,le
2018-08-03,33.6,22.6,37.7,26.2,2018-08-03T05:59,2018-08-03T17:51,21.79,0.0,0.0,10.7,33.1,118.0,4.91,0,le
2018-08-04,32.6,22.2,36.6,24.7,2018-08-04T05:59,2018-08-04T17:51,20.79,0.0,0.0,12.7,29.9,86.0,4.69,0,le
2018-08-05,33.1,22.2,35.9,25.6,2018-08-05T05:59,2018-08-05T17:51,19.66,0.0,0.0,12.6,27.7,305.0,4.43,0,le
2018-08-06,33.4,23.3,37.1,25.6,2018-08-06T05:58,2018-08-06T17:51,22.95,0.0,0.0,15.0,29.5,50.0,5.2,0,le
2018-08-07,33.4,23.2,36.6,26.8,2018-08-07T05:58,2018-08-07T17:51,17.35,0.0,0.0,12.8,28.1,46.0,4.21,0,le
2018-08-08,33.1,23.9,37.0,28.2,2018-08-08T05:58,2018-08-08T17:51,18.17,0.0,0.0,11.6,26.6,55.0,4.18,0,le
2018-08-09,33.5,24.1,39.0,29.1,2018-08-09T05:58,2018-08-09T17:51,19.53,0.4,0.0,9.1,24.5,9.0,4.3,0,le
2018-08-10,33.3,26.1,38.4,31.6,2018-08-10T05:57,2018-08-10T17:51,18.08,1.9,0.0,10.9,27.4,354.0,4.07,0,le
2018-08-11,33.7,25.2,38.6,30.5,2018-08-11T05:57,2018-08-11T17:51,21.65,0.0,0.0,13.1,25.9,28.0,4.88,0,le
2018-08-12,33.9,25.1,39.3,30.3,2018-08-12T05:57,2018-08-12T17:51,21.28,0.0,0.0,13.0,27.4,23.0,4.78,0,le
2018-08-13,34.0,25.8,38.4,31.5,2018-08-13T05:56,2018-08-13T17:51,20.89,0.4,0.0,10.6,26.6,45.0,4.71,0,le
2018-08-14,34.7,25.4,39.1,30.8,2018-08-14T05:56,2018-08-14T17:51,22.31,0.2,0.0,16.3,34.9,36.0,5.18,0,le
2018-08-15,34.8,25.0,39.1,30.1,2018-08-15T05:56,2018-08-15T17:51,22.57,0.0,0.0,16.3,34.9,41.0,5.18,0,le
2018-08-16,34.2,23.7,39.1,28.6,2018-08-16T05:55,2018-08-16T17:51,22.94,0.0,0.0,17.3,34.6,25.0,5.13,0,le
2018-08-17,33.5,24.0,38.2,28.2,2018-08-17T05:55,2018-08-17T17:51,21.86,0.0,0.0,16.8,36.0,12.0,5.0,0,le
2018-08-18,33.1,23.1,36.6,26.8,2018-08-18T05:55,2018-08-18T17:51,23.63,0.0,0.0,15.5,32.8,36.0,5.26,0,le
2018-08-19,34.3,21.9,38.0,24.8,2018-08-19T05:54,2018-08-19T17:51,24.2,0.0,0.0,16.2,34.2,57.0,5.48,0,le
2018-08-20,34.2,23.2,38.6,27.1,2018-08-20T05:54,2018-08-20T17:51,22.83,0.0,0.0,16.6,34.9,66.0,5.31,0,le
2018-08-21,33.8,23.8,38.6,28.8,2018-08-21T05:54,2018-08-21T17:51,21.47,0.0,0.0,9.5,23.0,29.0,4.78,0,le
2018-08-22,34.4,24.8,39.3,30.4,2018-08-22T05:53,2018-08-22T17:51,20.74,0.0,0.0,13.6,28.8,26.0,4.71,0,le
2018-08-23,32.8,25.2,38.7,30.6,2018-08-23T05:53,2018-08-23T17:51,18.95,1.0,0.0,11.2,25.2,338.0,4.02,0,le
2018-08-24,33.9,25.6,38.4,30.6,2018-08-24T05:52,2018-08-24T17:51,20.61,0.0,0.0,13.4,27.4,31.0,4.75,0,le
2018-08-25,34.1,24.7,38.5,29.7,2018-08-25T05:52,2018-08-25T17:50,22.85,0.0,0.0,15.0,31.0,35.0,5.19,0,le
2018-08-26,34.6,23.9,38.8,29.0,2018-08-26T05:51,2018-08-26T17:50,22.41,0.0,0.0,13.7,27.7,39.0,5.16,0,le
2018-08-27,34.6,24.6,39.8,29.3,2018-08-27T05:51,2018-08-27T17:50,23.05,0.1,0.0,11.8,28.4,50.0,5.21,0,le
2018-08-28,34.9,25.1,40.5,30.8,2018-08-28T05:51,2018-08-28T17:50,22.65,0.0,0.0,11.3,26.3,24.0,5.09,0,le
2018-08-29,34.1,25.4,39.0,31.0,2018-08-29T05:50,2018-08-29T17:50,21.03,0.1,0.0,12.7,28.8,2.0,4.72,0,le
2018-08-30,34.4,25.2,39.1,31.0,2018-08-30T05:50,2018-08-30T17:50,22.61,0.0,0.0,12.7,32.4,61.0,5.24,0,le
2018-08-31,34.7,25.0,39.9,30.5,2018-08-31T05:49,2018-08-31T17:50,22.21,0.9,0.0,10.9,28.4,55.0,5.04,0,le
2018-09-01,34.7,24.5,39.9,29.2,2018-09-01T05:49,2018-09-01T17:50,22.05,3.5,0.0,10.2,28.1,328.0,4.82,0,le
2018-09-02,31.6,24.4,38.2,29.7,2018-09-02T05:48,2018-09-02T17:49,20.0,15.9,0.0,7.4,26.6,290.0,4.2,0,le
2018-09-03,33.5,23.8,41.4,29.3,2018-09-03T05:48,2018-09-03T17:49,23.96,3.5,0.0,12.6,25.9,,5.15,0,le
2018-09-04,33.1,25.0,38.6,29.6,2018-09-04T05:47,2018-09-04T17:49,24.61,0.4,0.0,15.3,28.8,349.0,5.44,0,le
2018-09-05,32.6,23.9,37.2,28.5,2018-09-05T05:47,2018-09-05T17:49,21.99,0.0,0.0,10.5,25.9,22.0,4.85,0,le
2018-09-06,33.7,25.0,38.2,30.7,2018-09-06T05:46,2018-09-06T17:49,21.92,0.0,0.0,13.7,35.6,61.0,4.98,0,le
2018-09-07,34.9,24.4,39.0,29.4,2018-09-07T05:46,2018-09-07T17:49,22.35,2.5,0.0,13.5,34.2,73.0,4.97,0,le
2018-09-08,35.1,25.7,38.9,31.1,2018-09-08T05:45,2018-09-08T17:48,23.35,0.0,0.0,13.0,34.2,35.0,5.36,0,le
2018-09-09,35.3,24.2,40.4,29.3,2018-09-09T05:45,2018-09-09T17:48,22.94,0.0,0.0,13.6,31.3,54.0,5.32,0,le
2018-09-10,36.5,23.9,39.0,28.6,2018-09-10T05:44,2018-09-10T17:48,25.25,0.0,0.0,17.4,38.2,72.0,6.35,0,le
2018-09-11,35.8,24.9,38.9,29.7,2018-09-11T05:43,2018-09-11T17:48,26.06,0.0,0.0,20.0,42.8,47.0,6.27,0,le
2018-09-12,33.7,24.9,38.9,30.1,2018-09-12T05:43,2018-09-12T17:48,23.14,0.0,0.0,16.9,36.7,6.0,5.26,0,le
2018-09-13,34.9,24.3,38.6,28.0,2018-09-13T05:42,2018-09-13T17:48,25.51,0.0,0.0,18.1,37.4,49.0,5.9,0,le
2018-09-14,34.3,23.4,38.1,28.0,2018-09-14T05:42,2018-09-14T17:47,21.84,0.0,0.0,17.9,38.5,6.0,5.06,0,le
2018-09-15,34.0,23.8,38.6,28.6,2018-09-15T05:41,2018-09-15T17:47,22.67,0.0,0.0,18.7,38.9,29.0,5.32,0,le
2018-09-16,35.1,23.9,37.5,28.1,2018-09-16T05:41,2018-09-16T17:47,25.51,0.0,0.0,16.9,36.4,81.0,6.36,0,le
2018-09-17,36.4,23.4,38.5,26.6,2018-09-17T05:40,2018-09-17T17:47,26.86,0.0,0.0,17.8,39.6,89.0,6.83,0,le
2018-09-18,35.7,24.0,39.3,28.0,2018-09-18T05:40,2018-09-18T17:47,25.1,0.0,0.0,17.3,36.4,59.0,6.08,0,le
2018-09-19,32.0,25.9,35.2,31.0,2018-09-19T05:39,2018-09-19T17:47,11.1,1.0,0.0,14.0,31.0,67.0,2.9,0,le
2018-09-20,33.8,25.3,38.2,30.6,2018-09-20T05:39,2018-09-20T17:46,20.91,10.8,0.0,13.8,33.1,62.0,4.7,0,le
2018-09-21,29.0,25.8,33.7,31.5,2018-09-21T05:38,2018-09-21T17:46,9.51,0.5,0.0,6.6,18.7,168.0,2.2,0,le
2018-09-22,33.7,24.7,39.8,29.6,2018-09-22T05:38,2018-09-22T17:46,23.37,0.7,0.0,10.5,29.5,55.0,5.09,0,le
2018-09-23,34.6,25.2,39.4,30.8,2018-09-23T05:37,2018-09-23T17:46,22.59,0.6,0.0,11.8,33.1,57.0,5.21,0,le
2018-09-24,34.8,23.6,39.5,28.4,2018-09-24T05:36,2018-09-24T17:46,24.25,0.0,0.0,13.4,30.2,59.0,5.59,0,le
2018-09-25,34.6,23.3,39.4,27.7,2018-09-25T05:36,2018-09-25T17:46,24.82,0.0,0.0,14.2,29.9,34.0,5.65,0,le
2018-09-26,34.1,23.8,39.7,28.8,2018-09-26T05:35,2018-09-26T17:45,23.11,2.4,0.0,10.8,28.1,40.0,5.12,0,le
2018-09-27,34.6,24.6,39.8,30.1,2018-09-27T05:35,2018-09-27T17:45,23.45,0.1,0.0,16.2,33.1,44.0,5.32,0,le
2018-09-28,35.3,24.6,37.8,29.5,2018-09-28T05:34,2018-09-28T17:45,26.32,0.0,0.0,16.8,36.0,48.0,6.04,0,le
2018-09-29,34.5,22.9,39.1,27.2,2018-09-29T05:34,2018-09-29T17:45,24.49,0.0,0.0,16.9,33.8,39.0,5.6,0,le
2018-09-30,34.9,23.6,40.3,28.6,2018-09-30T05:33,2018-09-30T17:45,25.48,0.0,0.0,16.3,36.4,45.0,5.83,0,le
2018-10-01,34.4,24.7,39.7,30.3,2018-10-01T05:33,2018-10-01T17:45,22.83,0.0,0.0,12.0,31.3,42.0,5.17,0,le
2018-10-02,34.1,24.4,40.0,29.9,2018-10-02T05:32,2018-10-02T17:45,24.79,0.8,0.0,12.6,29.5,33.0,5.5,0,le
2018-10-03,34.6,25.7,40.7,31.6,2018-10-03T05:32,2018-10-03T17:44,21.28,2.1,0.0,11.4,29.5,30.0,4.71,0,le
2018-10-04,35.1,26.2,40.2,32.0,2018-10-04T05:31,2018-10-04T17:44,24.58,0.0,0.0,14.3,30.6,47.0,5.72,0,le
2018-10-05,35.3,25.6,40.6,31.2,2018-10-05T05:31,2018-10-05T17:44,25.79,0.0,0.0,14.4,32.0,59.0,5.99,0,le
2018-10-06,35.7,25.3,40.2,30.8,2018-10-06T05:30,2018-10-06T17:44,25.45,0.0,0.0,14.8,32.8,52.0,6.0,0,le
2018-10-07,36.4,24.8,39.3,30.2,2018-10-07T05:30,2018-10-07T17:44,24.3,0.0,0.0,18.7,40.0,62.0,6.19,0,le
2018-10-08,36.2,24.7,38.0,29.4,2018-10-08T05:29,2018-10-08T17:44,27.76,0.0,0.0,20.1,43.9,71.0,7.06,0,le
2018-10-09,36.4,24.9,39.9,29.4,2018-10-09T05:29,2018-10-09T17:44,26.62,0.0,0.0,16.6,35.3,54.0,6.49,0,le
2018-10-10,35.4,24.8,40.8,29.4,2018-10-10T05:28,2018-10-10T17:44,25.1,0.1,0.0,13.6,32.0,24.0,5.75,0,le
2018-10-11,35.6,26.2,40.8,32.0,2018-10-11T05:28,2018-10-11T17:44,24.86,0.0,0.0,13.3,31.3,47.0,5.87,0,le
2018-10-12,34.2,24.7,39.4,30.1,2018-10-12T05:28,2018-10-12T17:44,22.33,0.0,0.0,10.6,26.3,30.0,5.11,0,le
2018-10-13,34.1,26.4,39.8,31.8,2018-10-13T05:27,2018-10-13T17:44,19.14,2.6,0.0,9.0,24.1,337.0,4.23,0,le
2018-10-14,35.2,25.5,41.3,30.3,2018-10-14T05:27,2018-10-14T17:44,23.51,1.9,0.0,12.3,32.0,49.0,5.27,0,le
2018-10-15,34.4,26.5,40.0,32.1,2018-10-15T05:26,2018-10-15T17:43,22.8,0.9,0.0,12.3,31.0,47.0,5.18,0,le
2018-10-16,35.1,24.6,41.2,30.6,2018-10-16T05:26,2018-10-16T17:43,23.35,1.0,0.0,10.8,27.0,44.0,5.27,0,le
2018-10-17,35.0,25.2,40.9,29.9,2018-10-17T05:26,2018-10-17T17:43,22.97,0.4,0.0,7.9,23.8,276.0,5.17,0,le
2018-10-18,34.9,25.5,41.1,31.4,2018-10-18T05:25,2018-10-18T17:43,22.59,2.1,0.0,9.7,23.4,51.0,5.02,0,le
2018-10-19,34.0,25.8,39.1,31.4,2018-10-19T05:25,2018-10-19T17:43,21.88,0.4,0.0,11.5,28.1,58.0,4.94,0,le
2018-10-20,34.5,25.0,41.0,30.9,2018-10-20T05:24,2018-10-20T17:43,21.68,4.8,0.0,9.8,27.0,347.0,4.71,0,le
2018-10-21,34.7,24.9,40.5,30.4,2018-10-21T05:24,2018-10-21T17:43,25.98,0.0,0.0,16.4,35.3,60.0,5.86,0,le
2018-10-22,34.3,24.9,41.1,30.5,2018-10-22T05:24,2018-10-22T17:43,24.13,1.3,0.0,12.9,29.9,62.0,5.32,0,le
2018-10-23,32.7,24.8,39.8,29.9,2018-10-23T05:23,2018-10-23T17:43,20.2,2.4,0.0,7.3,26.6,307.0,4.3,0,le
2018-10-24,34.2,25.6,41.5,31.3,2018-10-24T05:23,2018-10-24T17:44,23.79,2.2,0.0,11.3,27.7,25.0,5.12,0,le
2018-10-25,33.9,25.3,40.9,31.1,2018-10-25T05:23,2018-10-25T17:44,24.98,0.2,0.0,10.5,26.6,39.0,5.39,0,le
2018-10-26,34.2,25.4,40.0,31.3,2018-10-26T05:22,2018-10-26T17:44,23.9,0.9,0.0,10.8,31.0,31.0,5.24,0,le
2018-10-27,33.1,25.5,40.0,31.7,2018-10-27T05:22,2018-10-27T17:44,21.41,13.2,0.0,9.7,27.7,29.0,4.57,0,le
2018-10-28,33.2,25.6,41.3,31.3,2018-10-28T05:22,2018-10-28T17:44,20.64,6.9,0.0,8.8,29.2,323.0,4.41,0,le
2018-10-29,32.4,25.8,39.4,31.5,2018-10-29T05:22,2018-10-29T17:44,20.72,3.6,0.0,9.6,26.6,357.0,4.43,0,le
2018-10-30,31.5,25.9,38.9,31.7,2018-10-30T05:21,2018-10-30T17:44,17.0,7.9,0.0,9.5,23.4,78.0,3.67,0,le
2018-10-31,32.8,26.2,39.5,32.6,2018-10-31T05:21,2018-10-31T17:44,19.27,11.1,0.0,9.7,24.8,360.0,4.15,0,le
2018-11-01,33.8,25.7,39.3,31.4,2018-11-01T05:21,2018-11-01T17:44,21.64,7.7,0.0,8.9,24.1,99.0,4.69,0,le
2018-11-02,32.6,25.1,39.5,31.1,2018-11-02T05:21,2018-11-02T17:44,22.85,5.0,0.0,12.5,32.4,88.0,4.81,0,le
2018-11-03,33.4,24.9,39.9,30.9,2018-11-03T05:21,2018-11-03T17:45,18.81,6.7,0.0,7.7,25.9,125.0,4.01,0,le
2018-11-04,32.6,24.7,40.3,30.5,2018-11-04T05:21,2018-11-04T17:45,21.12,8.2,0.0,7.6,28.1,285.0,4.47,0,le
2018-11-05,32.7,25.5,40.9,31.3,2018-11-05T05:20,2018-11-05T17:45,20.51,7.5,0.0,9.1,25.2,318.0,4.33,0,le
2018-11-06,32.5,25.7,40.1,31.7,2018-11-06T05:20,2018-11-06T17:45,17.22,7.9,0.0,9.2,27.7,278.0,3.71,0,le
2018-11-07,32.5,25.7,39.2,31.6,2018-11-07T05:20,2018-11-07T17:45,12.89,18.1,0.0,7.9,19.4,303.0,2.9,0,le
2018-11-08,31.6,26.0,38.9,31.6,2018-11-08T05:20,2018-11-08T17:46,16.01,27.5,0.0,8.7,22.0,59.0,3.39,0,le
2018-11-09,32.2,25.8,39.2,31.6,2018-11-09T05:20,2018-11-09T17:46,15.58,11.0,0.0,8.2,23.0,60.0,3.32,0,le
2018-11-10,32.5,24.9,40.4,30.6,2018-11-10T05:20,2018-11-10T17:46,19.98,12.6,0.0,8.3,24.8,53.0,4.22,0,le
2018-11-11,32.4,25.6,40.4,31.6,2018-11-11T05:20,2018-11-11T17:46,17.31,28.3,0.0,8.7,23.0,118.0,3.69,0,le
2018-11-12,32.5,25.3,38.6,30.9,2018-11-12T05:20,2018-11-12T17:47,16.91,2.4,0.0,8.4,24.1,336.0,3.66,0,le
2018-11-13,32.3,25.4,38.7,31.3,2018-11-13T05:20,2018-11-13T17:47,16.34,6.9,0.0,7.1,22.0,247.0,3.54,0,le
2018-11-14,34.0,24.9,40.9,30.5,2018-11-14T05:20,2018-11-14T17:47,22.04,1.2,0.0,10.5,26.6,221.0,4.85,0,le
2018-11-15,34.9,25.4,42.7,30.6,2018-11-15T05:20,2018-11-15T17:47,23.17,0.2,0.0,6.0,21.6,205.0,5.0,0,le
2018-11-16,35.4,26.2,43.3,32.0,2018-11-16T05:20,2018-11-16T17:48,25.25,0.0,0.0,6.8,19.4,198.0,5.49,0,le
2018-11-17,35.5,26.7,42.9,32.7,2018-11-17T05:20,2018-11-17T17:48,22.36,13.3,0.0,8.9,23.8,125.0,4.9,0,le
2018-11-18,32.0,25.9,39.5,31.5,2018-11-18T05:20,2018-11-18T17:48,18.6,16.8,0.0,8.7,26.6,107.0,3.95,0,le
2018-11-19,33.5,25.7,41.2,31.7,2018-11-19T05:20,2018-11-19T17:49,21.37,10.2,0.0,10.5,31.0,29.0,4.56,0,le
2018-11-20,33.9,25.1,41.9,30.7,2018-11-20T05:20,2018-11-20T17:49,22.79,9.8,0.0,6.4,25.6,333.0,4.83,0,le
2018-11-21,32.1,25.6,38.9,31.2,2018-11-21T05:20,2018-11-21T17:50,17.76,27.1,0.0,9.5,26.6,280.0,3.81,0,le
2018-11-22,35.0,24.7,42.8,30.2,2018-11-22T05:20,2018-11-22T17:50,22.7,5.0,0.0,5.6,22.3,107.0,4.86,0,le
2018-11-23,33.9,24.9,40.6,30.4,2018-11-23T05:21,2018-11-23T17:50,21.48,2.8,0.0,8.1,22.0,261.0,4.63,0,le
2018-11-24,32.8,25.8,40.0,31.7,2018-11-24T05:21,2018-11-24T17:51,19.34,13.5,0.0,7.2,23.4,275.0,4.13,0,le
2018-11-25,31.2,25.4,38.8,31.4,2018-11-25T05:21,2018-11-25T17:51,20.26,15.4,0.0,8.2,24.1,90.0,4.22,0,le
2018-11-26,29.5,25.2,35.5,30.8,2018-11-26T05:21,2018-11-26T17:52,11.67,4.7,0.0,8.1,19.1,73.0,2.48,0,le
2018-11-27,32.2,24.4,39.9,29.9,2018-11-27T05:21,2018-11-27T17:52,18.73,6.7,0.0,7.6,25.2,99.0,3.97,0,le
2018-11-28,32.0,25.0,39.3,30.6,2018-11-28T05:22,2018-11-28T17:52,14.71,10.1,0.0,8.8,21.2,120.0,3.16,0,le
2018-11-29,32.1,25.7,40.2,31.6,2018-11-29T05:22,2018-11-29T17:53,19.12,53.1,0.0,6.5,25.2,235.0,4.07,0,le
2018-11-30,31.3,25.4,39.0,31.0,2018-11-30T05:22,2018-11-30T17:53,17.3,35.1,0.0,6.6,20.2,249.0,3.73,0,le
2018-12-01,30.6,25.4,39.3,31.1,2018-12-01T05:22,2018-12-01T17:54,16.43,5.1,0.0,5.2,21.2,28.0,3.5,0,le
2018-12-02,33.5,25.2,42.2,30.7,2018-12-02T05:23,2018-12-02T17:54,21.38,14.7,0.0,7.9,25.2,202.0,4.53,0,le
2018-12-03,31.2,25.4,38.4,31.4,2018-12-03T05:23,2018-12-03T17:55,16.06,20.8,0.0,8.4,23.0,109.0,3.4,0,le
2018-12-04,29.8,25.1,36.4,31.2,2018-12-04T05:23,2018-12-04T17:55,8.6,39.7,0.0,4.7,16.2,163.0,1.92,0,le
2018-12-05,32.1,24.9,39.7,30.3,2018-12-05T05:24,2018-12-05T17:56,18.37,11.5,0.0,8.5,22.3,81.0,3.9,0,le
2018-12-06,32.5,25.0,40.0,31.3,2018-12-06T05:24,2018-12-06T17:56,17.83,11.5,0.0,6.9,19.4,164.0,3.83,0,le
2018-12-07,32.5,25.5,40.8,31.1,2018-12-07T05:24,2018-12-07T17:57,19.99,13.3,0.0,7.8,26.3,200.0,4.21,0,le
2018-12-08,33.1,25.1,41.2,31.1,2018-12-08T05:25,2018-12-08T17:57,17.08,11.3,0.0,6.2,22.3,109.0,3.68,0,le
2018-12-09,32.3,26.3,40.8,32.6,2018-12-09T05:25,2018-12-09T17:58,20.79,1.6,0.0,8.0,27.0,93.0,4.35,0,le
2018-12-10,31.3,26.2,39.4,32.5,2018-12-10T05:25,2018-12-10T17:58,19.72,5.7,0.0,8.7,24.1,120.0,4.13,0,le
2018-12-11,32.8,25.5,40.5,31.7,2018-12-11T05:26,2018-12-11T17:59,16.67,2.9,0.0,8.0,22.7,,3.57,0,le
2018-12-12,32.6,26.0,40.7,32.2,2018-12-12T05:26,2018-12-12T17:59,15.25,22.4,0.0,10.5,28.8,254.0,3.26,0,le
2018-12-13,32.6,25.1,41.0,30.5,2018-12-13T05:27,2018-12-13T18:00,22.22,12.9,0.0,6.8,21.6,143.0,4.67,0,le
2018-12-14,32.3,25.3,39.0,31.4,2018-12-14T05:27,2018-12-14T18:00,14.86,23.1,0.0,11.9,30.2,340.0,3.24,0,le
2018-12-15,31.6,25.8,37.8,32.2,2018-12-15T05:27,2018-12-15T18:01,13.3,3.5,0.0,9.3,23.4,262.0,2.94,0,le
2018-12-16,33.8,25.9,40.5,31.5,2018-12-16T05:28,2018-12-16T18:01,16.71,3.6,0.0,7.7,30.2,202.0,3.76,0,le
2018-12-17,33.8,25.9,41.6,31.8,2018-12-17T05:28,2018-12-17T18:02,19.71,3.5,0.0,5.9,22.7,190.0,4.32,0,le
2018-12-18,33.8,26.0,40.6,31.7,2018-12-18T05:29,2018-12-18T18:02,22.78,5.5,0.0,8.9,23.0,264.0,4.82,0,le
2018-12-19,33.7,25.0,41.9,30.5,2018-12-19T05:29,2018-12-19T18:03,21.93,3.7,0.0,7.1,18.4,75.0,4.69,0,le
2018-12-20,32.2,25.3,38.7,31.1,2018-12-20T05:30,2018-12-20T18:03,19.36,1.8,0.0,11.4,29.2,331.0,4.11,0,le
2018-12-21,31.7,25.0,38.8,30.8,2018-12-21T05:30,2018-12-21T18:04,22.64,0.6,0.0,12.4,29.2,303.0,4.79,0,le
2018-12-22,31.7,26.2,39.5,32.2,2018-12-22T05:31,2018-12-22T18:04,20.72,6.0,0.0,9.0,24.1,284.0,4.31,0,le
